State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Halgania brachyrhyncha Peter G.Wilson,Halgania brachyrhyncha,native,Halgania brachyrhyncha Peter G.Wilson,Halgania brachyrhyncha,native,Peter G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Halgania cyanea Lindl.,Halgania cyanea,native,Halgania cyanea Lindl.,Halgania cyanea,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Halgania cyanea var. (Bloodwood Bore F.J.Badman 4926),Halgania cyanea var. (Bloodwood Bore F.J.Badman 4926),native,Halgania cyanea var. Allambi Stn (B.W.Strong 676) NT Herbarium,Halgania cyanea var. Allambi Stn (B.W.Strong 676),native,NT Herbarium,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Halgania cyanea var. (Charleville R.W.Purdie+ 111),Halgania cyanea var. (Charleville R.W.Purdie+ 111),native,Halgania cyanea var. Charleville (R.W.Purdie+ 111) Qld Herbarium,Halgania cyanea var. Charleville (R.W.Purdie+ 111),native,Qld Herbarium,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Halodule pinifolia (Miki) Hartog,Halodule pinifolia,native,Halodule pinifolia (Miki) Hartog,Halodule pinifolia,native,(Miki) Hartog,accepted,Similar for the state flora and the APC,native,native,native
Halodule uninervis (Forssk.) Asch.,Halodule uninervis,native,Halodule uninervis (Forssk.) Asch.,Halodule uninervis,native,(Forssk.) Asch.,accepted,Similar for the state flora and the APC,native,native,native
Halophila capricorni Larkum,Halophila capricorni,native,Halophila capricorni Larkum,Halophila capricorni,native,Larkum,accepted,Similar for the state flora and the APC,native,native,native
Halophila decipiens Ostenf.,Halophila decipiens,native,Halophila decipiens Ostenf.,Halophila decipiens,native,Ostenf.,accepted,Similar for the state flora and the APC,native,native,native
Halophila minor (Zoll.) Hartog,Halophila minor,native,Halophila minor (Zoll.) Hartog,Halophila minor,native,(Zoll.) Hartog,accepted,Similar for the state flora and the APC,native,native,native
Halophila ovalis (R.Br.) Hook.f.,Halophila ovalis,native,Halophila ovalis (R.Br.) Hook.f.,Halophila ovalis,native,(R.Br.) Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Halophila spinulosa (R.Br.) Asch.,Halophila spinulosa,native,Halophila spinulosa (R.Br.) Asch.,Halophila spinulosa,native,(R.Br.) Asch.,accepted,Similar for the state flora and the APC,native,native,native
Halophila tricostata M.Greenway,Halophila tricostata,native,Halophila tricostata Greenway,Halophila tricostata,native,Greenway,accepted,Similar for the state flora and the APC,native,native,native
Haloragis aspera Lindl.,Haloragis aspera,native,Haloragis aspera Lindl.,Haloragis aspera,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Haloragis exalata F.Muell.,Haloragis exalata,native,Haloragis exalata F.Muell.,Haloragis exalata,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Haloragis exalata subsp. velutina Orchard,Haloragis exalata subsp. velutina,native,Haloragis exalata subsp. velutina Orchard,Haloragis exalata subsp. velutina,native,Orchard,accepted,Similar for the state flora and the APC,native,native,native
Haloragis glauca Lindl.,Haloragis glauca,native,Haloragis glauca Lindl.,Haloragis glauca,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Haloragis glauca Lindl. forma glauca,Haloragis glauca forma glauca,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Haloragis glauca forma sclopetifera (F.Muell.) Orchard,Haloragis glauca forma sclopetifera,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Haloragis gossei F.Muell.,Haloragis gossei,native,Haloragis gossei F.Muell.,Haloragis gossei,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Haloragis heterophylla Brongn.,Haloragis heterophylla,native,Haloragis heterophylla Brongn.,Haloragis heterophylla,native,Brongn.,accepted,Similar for the state flora and the APC,native,native,native
Haloragis odontocarpa F.Muell.,Haloragis odontocarpa,native,Haloragis odontocarpa F.Muell.,Haloragis odontocarpa,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Haloragis odontocarpa forma octoforma Orchard,Haloragis odontocarpa forma octoforma,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Haloragis odontocarpa forma pterocarpa Orchard,Haloragis odontocarpa forma pterocarpa,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Haloragis odontocarpa forma rugosa Orchard,Haloragis odontocarpa forma rugosa,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Haloragis serra Brongn.,Haloragis serra,native,Haloragis serra Brongn.,Haloragis serra,NA,Brongn.,accepted,Not recorded on the APC as present in this state,native,native,native
Haloragis stricta R.Br. ex Benth.,Haloragis stricta,native,Haloragis stricta R.Br. ex Benth.,Haloragis stricta,native,R.Br. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Hamelia patens Jacq.,Hamelia patens,doubtfully naturalised,Hamelia patens Jacq.,Hamelia patens,doubtfully naturalised,Jacq.,accepted,Similar for the state flora and the APC,doubtfully naturalised,introduced,established
Handroanthus chrysanthus (Jacq.) S.O.Grose,Handroanthus chrysanthus,doubtfully naturalised,Handroanthus chrysanthus (Jacq.) S.O.Grose,Handroanthus chrysanthus,doubtfully naturalised,(Jacq.) S.O.Grose,accepted,Similar for the state flora and the APC,doubtfully naturalised,introduced,established
Handroanthus chrysotrichus (Mart. ex DC.) Mattos,Handroanthus chrysotrichus,doubtfully naturalised,Handroanthus chrysotrichus (Mart. ex DC.) Mattos,Handroanthus chrysotrichus,NA,(Mart. ex DC.) Mattos,accepted,Not recorded on the APC as present in this state,doubtfully naturalised,introduced,established
Hanguana anthelminthica (Blume ex Schult. & Schult.f.) Masam.,Hanguana anthelminthica,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Hannafordia bissillii F.Muell.,Hannafordia bissillii,native,Hannafordia bissillii F.Muell.,Hannafordia bissillii,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Hannafordia bissillii F.Muell. subsp. bissillii,Hannafordia bissillii subsp. bissillii,native,Hannafordia bissillii F.Muell. subsp. bissillii,Hannafordia bissillii subsp. bissillii,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Hannafordia shanesii F.Muell.,Hannafordia shanesii,native,Hannafordia shanesii F.Muell.,Hannafordia shanesii,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Hanslia ormocarpoides (DC.) H.Ohashi,Hanslia ormocarpoides,native,Hanslia ormocarpoides (DC.) H.Ohashi,Hanslia ormocarpoides,native,(DC.) H.Ohashi,accepted,Similar for the state flora and the APC,native,native,native
Haplopteris dareicarpa (Hook.) S.Linds. & C.W.Chen,Haplopteris dareicarpa,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Haplopteris elongata (Sw.) E.H. Crane,Haplopteris elongata,native,Haplopteris elongata (Sw.) E.H.Crane,Haplopteris elongata,native,(Sw.) E.H.Crane,accepted,Similar for the state flora and the APC,native,native,native
Haplopteris ensiformis (Sw.) E.H.Crane,Haplopteris ensiformis,native,Haplopteris ensiformis (Sw.) E.H.Crane,Haplopteris ensiformis,native,(Sw.) E.H.Crane,accepted,Similar for the state flora and the APC,native,native,native
Hardenbergia perbrevidens R.J.F.Hend.,Hardenbergia perbrevidens,native,Hardenbergia perbrevidens R.J.F.Hend.,Hardenbergia perbrevidens,native,R.J.F.Hend.,accepted,Similar for the state flora and the APC,native,native,native
Hardenbergia sp. (Mt Mulligan J.R.Clarkson 5775),Hardenbergia sp. (Mt Mulligan J.R.Clarkson 5775),native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Hardenbergia violacea (Schneev.) Stearn,Hardenbergia violacea,native,Hardenbergia violacea (Schneev.) Stearn,Hardenbergia violacea,native,(Schneev.) Stearn,accepted,Similar for the state flora and the APC,native,native,native
Harmogia densifolia (Sm.) Schauer,Harmogia densifolia,native,Harmogia densifolia (Sm.) Schauer,Harmogia densifolia,native,(Sm.) Schauer,accepted,Similar for the state flora and the APC,native,native,native
Harmsiodoxa blennodioides (F.Muell.) O.E.Schulz,Harmsiodoxa blennodioides,native,Harmsiodoxa blennodioides (F.Muell.) O.E.Schulz,Harmsiodoxa blennodioides,native,(F.Muell.) O.E.Schulz,accepted,Similar for the state flora and the APC,native,native,native
Harmsiodoxa puberula E.A.Shaw,Harmsiodoxa puberula,native,Harmsiodoxa puberula E.A.Shaw,Harmsiodoxa puberula,native,E.A.Shaw,accepted,Similar for the state flora and the APC,native,native,native
Harnieria hygrophiloides (F.Muell.) R.M.Barker,Harnieria hygrophiloides,native,Harnieria hygrophiloides (F.Muell.) R.M.Barker,Harnieria hygrophiloides,native,(F.Muell.) R.M.Barker,accepted,Similar for the state flora and the APC,native,native,native
Harnieria sp. (Lornesleigh E.J.Thompson+ CHA75),Harnieria sp. (Lornesleigh E.J.Thompson+ CHA75),native,Harnieria sp. Lornesleigh (E.J.Thompson+ CHA75) Qld Herbarium,Harnieria sp. Lornesleigh (E.J.Thompson+ CHA75),native,Qld Herbarium,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Harnieria sp. (Mt Garnet R.J.Myers AQ6301),Harnieria sp. (Mt Garnet R.J.Myers AQ6301),native,Harnieria sp. Mt Garnet (R.J.Myers AQ6301) Qld Herbarium,Harnieria sp. Mt Garnet (R.J.Myers AQ6301),native,Qld Herbarium,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Harpephyllum caffrum Bernh. ex C.Krauss,Harpephyllum caffrum,doubtfully naturalised,Harpephyllum caffrum Bernh. ex C.Krauss,Harpephyllum caffrum,doubtfully naturalised,Bernh. ex C.Krauss,accepted,Similar for the state flora and the APC,doubtfully naturalised,introduced,established
Harpullia alata F.Muell.,Harpullia alata,native,Harpullia alata F.Muell.,Harpullia alata,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Harpullia arborea (Blanco) Radlk.,Harpullia arborea,native,Harpullia arborea (Blanco) Radlk.,Harpullia arborea,native,(Blanco) Radlk.,accepted,Similar for the state flora and the APC,native,native,native
Harpullia frutescens F.M.Bailey,Harpullia frutescens,native,Harpullia frutescens F.M.Bailey,Harpullia frutescens,native,F.M.Bailey,accepted,Similar for the state flora and the APC,native,native,native
Harpullia hillii F.Muell.,Harpullia hillii,native,Harpullia hillii F.Muell.,Harpullia hillii,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Harpullia pendula Planch. ex F.Muell.,Harpullia pendula,native,Harpullia pendula Planch. ex F.Muell.,Harpullia pendula,native,Planch. ex F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Harpullia ramiflora Radlk.,Harpullia ramiflora,native,Harpullia ramiflora Radlk.,Harpullia ramiflora,native,Radlk.,accepted,Similar for the state flora and the APC,native,native,native
Harpullia rhyticarpa C.T.White & W.D.Francis,Harpullia rhyticarpa,native,Harpullia rhyticarpa C.T.White & W.D.Francis,Harpullia rhyticarpa,native,C.T.White & W.D.Francis,accepted,Similar for the state flora and the APC,native,native,native
Harrisia martinii (Labour.) Britton,Harrisia martinii,naturalised,Harrisia martinii (Labour.) Britton,Harrisia martinii,naturalised,(Labour.) Britton,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Harrisia pomanensis (Weber) Britton & Rose,Harrisia pomanensis,naturalised,Harrisia regelii (Weing.) Borg,Harrisia regelii,naturalised,(Weing.) Borg,misapplied,Similar for the state flora and the APC,naturalised,introduced,established
Harrisia tortuosa (J.Forbes ex Otto & A.Dietr.) Britton & Rose,Harrisia tortuosa,naturalised,Harrisia tortuosa (J.Forbes ex Otto & A.Dietr.) Britton & Rose,Harrisia tortuosa,naturalised,(J.Forbes ex Otto & A.Dietr.) Britton & Rose,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Harrisonia brownii A.Juss.,Harrisonia brownii,native,Harrisonia brownii A.Juss.,Harrisonia brownii,native,A.Juss.,accepted,Similar for the state flora and the APC,native,native,native
Harungana madagascariensis Poir.,Harungana madagascariensis,naturalised,Harungana madagascariensis Lam. ex Poir.,Harungana madagascariensis,naturalised,Lam. ex Poir.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Hedera helix L.,Hedera helix,doubtfully naturalised,Hedera helix L.,Hedera helix,doubtfully naturalised,L.,accepted,Similar for the state flora and the APC,doubtfully naturalised,introduced,established
Hedera hibernica Poit.,Hedera hibernica,doubtfully naturalised,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,doubtfully naturalised,introduced,established
Hedraianthera porphyropetala F.Muell.,Hedraianthera porphyropetala,native,Hedraianthera porphyropetala F.Muell.,Hedraianthera porphyropetala,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Hedycarya angustifolia A.Cunn.,Hedycarya angustifolia,native,Hedycarya angustifolia A.Cunn.,Hedycarya angustifolia,native,A.Cunn.,accepted,Similar for the state flora and the APC,native,native,native
Hedycarya loxocarya (Benth.) W.D.Francis,Hedycarya loxocarya,native,Hedycarya loxocarya (Benth.) W.D.Francis,Hedycarya loxocarya,native,(Benth.) W.D.Francis,accepted,Similar for the state flora and the APC,native,native,native
Hedychium coronarium J.Koenig,Hedychium coronarium,naturalised,Hedychium coronarium J.Koenig,Hedychium coronarium,naturalised,J.Koenig,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Hedychium flavescens Carey ex Roscoe,Hedychium flavescens,doubtfully naturalised,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,doubtfully naturalised,introduced,established
Hedychium gardnerianum Sheppard ex Ker Gawl.,Hedychium gardnerianum,naturalised,Hedychium gardnerianum Sheppard ex Ker Gawl.,Hedychium gardnerianum,naturalised,Sheppard ex Ker Gawl.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Hedyotis novoguineensis Merr. & L.M.Perry,Hedyotis novoguineensis,native,Hedyotis novoguineensis Merr. & L.M.Perry,Hedyotis novoguineensis,native,Merr. & L.M.Perry,accepted,Similar for the state flora and the APC,native,native,native
Hedyotis philippensis (Willd. ex Spreng.) Merr. ex C.B.Rob.,Hedyotis philippensis,native,Hedyotis philippensis (Spreng.) Merr. ex C.B.Rob.,Hedyotis philippensis,native,(Spreng.) Merr. ex C.B.Rob.,accepted,Similar for the state flora and the APC,native,native,native
Hedysarum coronarium L.,Hedysarum coronarium,formerly naturalised,Hedysarum coronarium L.,Hedysarum coronarium,naturalised,L.,accepted,"According to the state flora is formerly naturalised, while according to the APC is naturalised",naturalised,introduced,established
Heimia salicifolia Link,Heimia salicifolia,naturalised,Heimia salicifolia Link,Heimia salicifolia,naturalised,Link,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Helenium amarum,Helenium amarum,naturalised,Helenium amarum (Raf.) H.Rock,Helenium amarum,naturalised,(Raf.) H.Rock,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Helenium amarum (Raf.) H.Rock var. amarum,Helenium amarum var. amarum,naturalised,Helenium amarum (Raf.) H.Rock var. amarum,Helenium amarum var. amarum,naturalised,NA,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Helianthus annuus L.,Helianthus annuus,naturalised,Helianthus annuus L.,Helianthus annuus,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Helianthus argophyllus Torr. & A.Gray,Helianthus argophyllus,naturalised,Helianthus argophyllus Torr. & A.Gray,Helianthus argophyllus,naturalised,Torr. & A.Gray,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Helianthus ciliaris DC.,Helianthus ciliaris,formerly naturalised,Helianthus ciliaris DC.,Helianthus ciliaris,formerly naturalised,DC.,accepted,Similar for the state flora and the APC,formerly naturalised,introduced,not enough information to assign degree of establishment
Helianthus debilis Nutt.,Helianthus debilis,naturalised,Helianthus debilis Nutt.,Helianthus debilis,naturalised,Nutt.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Helianthus debilis subsp. cucumerifolius (Torr. & A.Gray) Heiser,Helianthus debilis subsp. cucumerifolius,naturalised,Helianthus debilis subsp. cucumerifolius (Torr. & A.Gray) Heiser,Helianthus debilis subsp. cucumerifolius,naturalised,(Torr. & A.Gray) Heiser,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Helicia australasica F.Muell.,Helicia australasica,native,Helicia australasica F.Muell.,Helicia australasica,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Helicia blakei Foreman,Helicia blakei,native,Helicia blakei Foreman,Helicia blakei,native,Foreman,accepted,Similar for the state flora and the APC,native,native,native
Helicia ferruginea F.Muell.,Helicia ferruginea,native,Helicia ferruginea F.Muell.,Helicia ferruginea,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Helicia glabriflora F.Muell.,Helicia glabriflora,native,Helicia glabriflora F.Muell.,Helicia glabriflora,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Helicia grayi Foreman,Helicia grayi,native,Helicia grayi Foreman,Helicia grayi,native,Foreman,accepted,Similar for the state flora and the APC,native,native,native
Helicia lamingtoniana (F.M.Bailey) C.T.White ex L.S.Sm.,Helicia lamingtoniana,native,Helicia lamingtoniana (F.M.Bailey) C.T.White ex L.S.Sm.,Helicia lamingtoniana,native,(F.M.Bailey) C.T.White ex L.S.Sm.,accepted,Similar for the state flora and the APC,native,native,native
Helicia lewisensis Foreman,Helicia lewisensis,native,Helicia lewisensis Foreman,Helicia lewisensis,native,Foreman,accepted,Similar for the state flora and the APC,native,native,native
Helicia nortoniana (F.M.Bailey) F.M.Bailey,Helicia nortoniana,native,Helicia nortoniana (F.M.Bailey) F.M.Bailey,Helicia nortoniana,native,(F.M.Bailey) F.M.Bailey,accepted,Similar for the state flora and the APC,native,native,native
Heliconia bihai (L.) L.,Heliconia bihai,doubtfully naturalised,Heliconia bihai (L.) L.,Heliconia bihai,doubtfully naturalised,(L.) L.,accepted,Similar for the state flora and the APC,doubtfully naturalised,introduced,established
Heliconia psittacorum L.f.,Heliconia psittacorum,naturalised,Heliconia psittacorum L.f.,Heliconia psittacorum,doubtfully naturalised,L.f.,accepted,"According to the state flora is naturalised, while according to the APC is doubtfully naturalised",naturalised,introduced,established
Helicteres angustifolia L.,Helicteres angustifolia,native,Helicteres angustifolia L.,Helicteres angustifolia,native,L.,accepted,Similar for the state flora and the APC,native,native,native
Helicteres cana Benth.,Helicteres cana,native,Helicteres cana (Schott & Endl.) Benth.,Helicteres cana,native,(Schott & Endl.) Benth.,accepted,Similar for the state flora and the APC,native,native,native
Helicteres cana (Schott & Endl.) Benth. subsp. cana,Helicteres cana subsp. cana,native,Helicteres cana (Schott & Endl.) Benth. subsp. cana,Helicteres cana subsp. cana,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Helicteres isora L.,Helicteres isora,native,Helicteres isora L.,Helicteres isora,native,L.,accepted,Similar for the state flora and the APC,native,native,native
Helicteres semiglabra (F.Muell.) F.Muell. ex F.M.Bailey,Helicteres semiglabra,native,Helicteres semiglabra (F.Muell.) F.Muell. ex F.M.Bailey,Helicteres semiglabra,native,(F.Muell.) F.Muell. ex F.M.Bailey,accepted,Similar for the state flora and the APC,native,native,native
Helicteres sp. (Bulimba Station P.I.Forster PIF14740),Helicteres sp. (Bulimba Station P.I.Forster PIF14740),native,Helicteres sp. Bulimba Station (P.I.Forster PIF14740) Qld Herbarium,Helicteres sp. Bulimba Station (P.I.Forster PIF14740),native,Qld Herbarium,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Helicteres sp. (Heathlands R.W.Johnson 5134),Helicteres sp. (Heathlands R.W.Johnson 5134),native,Helicteres sp. Heathlands (R.W.Johnson 5134) Qld Herbarium,Helicteres sp. Heathlands (R.W.Johnson 5134),native,Qld Herbarium,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Helicteres sp. (Normanby River J.R.Clarkson+ 7697),Helicteres sp. (Normanby River J.R.Clarkson+ 7697),native,Helicteres sp. Normanby River (J.R.Clarkson +7697) Qld Herbarium,Helicteres sp. Normanby River (J.R.Clarkson +7697),native,Qld Herbarium,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Heliodendron basalticum (F.Muell.) Gill.K.Br. & Bayly,Heliodendron basalticum,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Heliodendron thozetianum (F.Muell.) Gill.K.Br. & Bayly,Heliodendron thozetianum,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Heliodendron xanthoxylon (C.T.White & W.D.Francis) Gill.K.Br. & Bayly,Heliodendron xanthoxylon,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Heliotropium aequoreum Craven,Heliotropium aequoreum,native,Heliotropium aequoreum Craven,Heliotropium aequoreum,native,Craven,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium ammophilum Craven,Heliotropium ammophilum,native,Heliotropium ammophilum Craven,Heliotropium ammophilum,native,Craven,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium amplexicaule Vahl,Heliotropium amplexicaule,naturalised,Heliotropium amplexicaule Vahl,Heliotropium amplexicaule,naturalised,Vahl,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Heliotropium ballii Domin,Heliotropium ballii,native,Heliotropium ballii Domin,Heliotropium ballii,native,Domin,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium brachygyne Benth.,Heliotropium brachygyne,native,Heliotropium brachygyne Benth.,Heliotropium brachygyne,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium chalcedonium Craven,Heliotropium chalcedonium,native,Heliotropium chalcedonium Craven,Heliotropium chalcedonium,native,Craven,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium collinum Craven,Heliotropium collinum,native,Heliotropium collinum Craven,Heliotropium collinum,native,Craven,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium conocarpum F.Muell. ex Benth.,Heliotropium conocarpum,native,Heliotropium conocarpum F.Muell. ex Benth.,Heliotropium conocarpum,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium consimile Craven,Heliotropium consimile,native,Heliotropium consimile Craven,Heliotropium consimile,native,Craven,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium cunninghamii Benth.,Heliotropium cunninghamii,native,Heliotropium cunninghamii Benth.,Heliotropium cunninghamii,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium curassavicum L.,Heliotropium curassavicum,naturalised,Heliotropium curassavicum L.,Heliotropium curassavicum,native,L.,accepted,"According to the state flora is naturalised, while according to the APC is native",naturalised,introduced,established
Heliotropium delestangii Craven,Heliotropium delestangii,native,Heliotropium delestangii Craven,Heliotropium delestangii,native,Craven,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium europaeum L.,Heliotropium europaeum,naturalised,Heliotropium europaeum L.,Heliotropium europaeum,native,L.,accepted,"According to the state flora is naturalised, while according to the APC is native",naturalised,introduced,established
Heliotropium fasciculatum R.Br.,Heliotropium fasciculatum,native,Heliotropium fasciculatum R.Br.,Heliotropium fasciculatum,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium filaginoides Benth.,Heliotropium filaginoides,native,Heliotropium filaginoides Benth.,Heliotropium filaginoides,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium flintii F.Muell. ex A.S.Mitch.,Heliotropium flintii,native,Heliotropium flintii F.Muell. ex A.S.Mitch.,Heliotropium flintii,native,F.Muell. ex A.S.Mitch.,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium foliatum R.Br.,Heliotropium foliatum,native,Heliotropium foliatum R.Br.,Heliotropium foliatum,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium frohlichii Craven,Heliotropium frohlichii,native,Heliotropium frohlichii Craven,Heliotropium frohlichii,native,Craven,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium geocharis Domin,Heliotropium geocharis,native,Heliotropium geocharis Domin,Heliotropium geocharis,native,Domin,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium glabellum R.Br.,Heliotropium glabellum,native,Heliotropium glabellum R.Br.,Heliotropium glabellum,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium haesum Craven,Heliotropium haesum,native,Heliotropium haesum Craven,Heliotropium haesum,native,Craven,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium indicum L.,Heliotropium indicum,naturalised,Heliotropium indicum L.,Heliotropium indicum,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Heliotropium lapidicola Craven,Heliotropium lapidicola,native,Heliotropium lapidicola Craven,Heliotropium lapidicola,native,Craven,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium leptaleum Craven,Heliotropium leptaleum,native,Heliotropium leptaleum Craven,Heliotropium leptaleum,native,Craven,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium melanopedii Craven,Heliotropium melanopedii,native,Heliotropium melanopedii Craven,Heliotropium melanopedii,native,Craven,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium microspermum E.J.Thomps.,Heliotropium microspermum,native,Heliotropium microspermum E.J.Thomps.,Heliotropium microspermum,native,E.J.Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium moorei Craven,Heliotropium moorei,native,Heliotropium moorei Craven,Heliotropium moorei,native,Craven,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium muelleri (I.M.Johnst.) Craven,Heliotropium muelleri,native,Heliotropium muelleri (I.M.Johnst.) Craven,Heliotropium muelleri,native,(I.M.Johnst.) Craven,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium ovalifolium Forssk.,Heliotropium ovalifolium,native,Heliotropium ovalifolium Forssk.,Heliotropium ovalifolium,native,Forssk.,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium paniculatum R.Br.,Heliotropium paniculatum,native,Heliotropium paniculatum R.Br.,Heliotropium paniculatum,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium pauciflorum R.Br.,Heliotropium pauciflorum,native,Heliotropium pauciflorum R.Br.,Heliotropium pauciflorum,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium peninsulare Craven,Heliotropium peninsulare,native,Heliotropium peninsulare Craven,Heliotropium peninsulare,native,Craven,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium plumosum Craven,Heliotropium plumosum,native,Heliotropium plumosum Craven,Heliotropium plumosum,native,Craven,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium prostratum R.Br.,Heliotropium prostratum,native,Heliotropium prostratum R.Br.,Heliotropium prostratum,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium ramulipatens Craven,Heliotropium ramulipatens,native,Heliotropium ramulipatens Craven,Heliotropium ramulipatens,native,Craven,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium rhadinostachyum Craven,Heliotropium rhadinostachyum,native,Heliotropium rhadinostachyum Craven,Heliotropium rhadinostachyum,native,Craven,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium sarmentosum (Lam.) Craven,Heliotropium sarmentosum,native,Heliotropium sarmentosum (Lam.) Craven,Heliotropium sarmentosum,native,(Lam.) Craven,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium styotrichum Craven,Heliotropium styotrichum,native,Heliotropium styotrichum Craven,Heliotropium styotrichum,native,Craven,accepted,Similar for the state flora and the APC,native,native,native
Heliotropium supinum L.,Heliotropium supinum,naturalised,Heliotropium supinum L.,Heliotropium supinum,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
