State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Bothriochloa bladhii subsp. bladhii (Retz.) S.T.Blake,Bothriochloa bladhii subsp. bladhii,native,Bothriochloa bladhii (Retz.) S.T.Blake subsp. bladhii,Bothriochloa bladhii subsp. bladhii,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Bothriochloa decipiens (Hack.) C.E.Hubb.,Bothriochloa decipiens,native,Bothriochloa decipiens (Hack.) C.E.Hubb.,Bothriochloa decipiens,native,(Hack.) C.E.Hubb.,accepted,Similar for the state flora and the APC,native,native,native
Bothriochloa decipiens var. cloncurrensis (Domin) C.E.Hubb.,Bothriochloa decipiens var. cloncurrensis,native,Bothriochloa decipiens var. cloncurrensis (Domin) C.E.Hubb.,Bothriochloa decipiens var. cloncurrensis,native,(Domin) C.E.Hubb.,accepted,Similar for the state flora and the APC,native,native,native
Bothriochloa ewartiana (Domin) C.E.Hubb.,Bothriochloa ewartiana,native,Bothriochloa ewartiana (Domin) C.E.Hubb.,Bothriochloa ewartiana,native,(Domin) C.E.Hubb.,accepted,Similar for the state flora and the APC,native,native,native
Bothriochloa pertusa (L.) A.Camus,Bothriochloa pertusa,naturalised,Bothriochloa pertusa (L.) A.Camus,Bothriochloa pertusa,naturalised,(L.) A.Camus,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Brachychiton acuminatus Guymer,Brachychiton acuminatus,native,Brachychiton acuminatus Guymer,Brachychiton acuminatus,native,Guymer,accepted,Similar for the state flora and the APC,native,native,native
Brachychiton diversifolius R.Br.,Brachychiton diversifolius,native,Brachychiton diversifolius R.Br.,Brachychiton diversifolius,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Brachychiton diversifolius subsp. diversifolius R.Br.,Brachychiton diversifolius subsp. diversifolius,native,Brachychiton diversifolius R.Br. subsp. diversifolius,Brachychiton diversifolius subsp. diversifolius,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Brachychiton fitzgeraldianus Guymer,Brachychiton fitzgeraldianus,native,Brachychiton fitzgeraldianus Guymer,Brachychiton fitzgeraldianus,native,Guymer,accepted,Similar for the state flora and the APC,native,native,native
Brachychiton gregorii F.Muell.,Brachychiton gregorii,native,Brachychiton gregorii F.Muell.,Brachychiton gregorii,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Brachychiton incanus R.Br.,Brachychiton incanus,native,Brachychiton incanus R.Br.,Brachychiton incanus,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Brachychiton multicaulis Guymer,Brachychiton multicaulis,native,Brachychiton multicaulis Guymer,Brachychiton multicaulis,NA,Guymer,accepted,Not recorded on the APC as present in this state,native,native,native
Brachychiton obtusilobus Guymer,Brachychiton obtusilobus,native,Brachychiton obtusilobus Guymer,Brachychiton obtusilobus,native,Guymer,accepted,Similar for the state flora and the APC,native,native,native
Brachychiton populneus (Schott & Endl.) R.Br.,Brachychiton populneus,naturalised,Brachychiton populneus (Schott & Endl.) R.Br.,Brachychiton populneus,naturalised,(Schott & Endl.) R.Br.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Brachychiton populneus subsp. populneus (Schott & Endl.) R.Br.,Brachychiton populneus subsp. populneus,naturalised,Brachychiton populneus (Schott & Endl.) R.Br. subsp. populneus,Brachychiton populneus subsp. populneus,naturalised,NA,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Brachychiton tridentatus Guymer,Brachychiton tridentatus,native,Brachychiton tridentatus Guymer,Brachychiton tridentatus,native,Guymer,accepted,Similar for the state flora and the APC,native,native,native
Brachychiton tuberculatus (W.Fitzg.) Guymer,Brachychiton tuberculatus,native,Brachychiton tuberculatus (W.Fitzg.) Guymer,Brachychiton tuberculatus,native,(W.Fitzg.) Guymer,accepted,Similar for the state flora and the APC,native,native,native
Brachychiton viridiflorus (W.Fitzg.) Guymer,Brachychiton viridiflorus,native,Brachychiton viridiflorus (W.Fitzg.) Guymer,Brachychiton viridiflorus,native,(W.Fitzg.) Guymer,accepted,Similar for the state flora and the APC,native,native,native
Brachychiton viscidulus (W.Fitzg.) Guymer,Brachychiton viscidulus,native,Brachychiton viscidulus (W.Fitzg.) Guymer,Brachychiton viscidulus,native,(W.Fitzg.) Guymer,accepted,Similar for the state flora and the APC,native,native,native
Brachychiton xanthophyllus Guymer,Brachychiton xanthophyllus,native,Brachychiton xanthophyllus Guymer,Brachychiton xanthophyllus,native,Guymer,accepted,Similar for the state flora and the APC,native,native,native
Brachyloma baxteri (DC.) Puente-Lel.,Brachyloma baxteri,native,Brachyloma baxteri (A.Cunn. ex DC.) Puente-Lel.,Brachyloma baxteri,native,(A.Cunn. ex DC.) Puente-Lel.,accepted,Similar for the state flora and the APC,native,native,native
Brachyloma delbi Cranfield,Brachyloma delbi,native,Brachyloma delbi Cranfield,Brachyloma delbi,native,Cranfield,accepted,Similar for the state flora and the APC,native,native,native
Brachyloma djerral Cranfield & Hislop,Brachyloma djerral,native,Brachyloma djerral Cranfield & Hislop,Brachyloma djerral,native,Cranfield & Hislop,accepted,Similar for the state flora and the APC,native,native,native
Brachyloma elusum Hislop & Cranfield,Brachyloma elusum,native,Brachyloma elusum Hislop & Cranfield,Brachyloma elusum,native,Hislop & Cranfield,accepted,Similar for the state flora and the APC,native,native,native
Brachyloma geissoloma (F.Muell.) Cranfield,Brachyloma geissoloma,native,Brachyloma geissoloma (F.Muell.) Cranfield,Brachyloma geissoloma,native,(F.Muell.) Cranfield,accepted,Similar for the state flora and the APC,native,native,native
Brachyloma mogin Cranfield,Brachyloma mogin,native,Brachyloma mogin Cranfield,Brachyloma mogin,native,Cranfield,accepted,Similar for the state flora and the APC,native,native,native
Brachyloma nguba Cranfield,Brachyloma nguba,native,Brachyloma nguba Cranfield,Brachyloma nguba,native,Cranfield,accepted,Similar for the state flora and the APC,native,native,native
Brachyloma pirara Cranfield & Hislop,Brachyloma pirara,native,Brachyloma pirara Cranfield & Hislop,Brachyloma pirara,native,Cranfield & Hislop,accepted,Similar for the state flora and the APC,native,native,native
Brachyloma preissii Sond.,Brachyloma preissii,native,Brachyloma preissii Sond.,Brachyloma preissii,native,Sond.,accepted,Similar for the state flora and the APC,native,native,native
Brachyloma stenolobum Hislop & Cranfield,Brachyloma stenolobum,native,Brachyloma stenolobum Hislop & Cranfield,Brachyloma stenolobum,native,Hislop & Cranfield,accepted,Similar for the state flora and the APC,native,native,native
Brachypodium distachyon (L.) P.Beauv.,Brachypodium distachyon,naturalised,Brachypodium distachyon (L.) P.Beauv.,Brachypodium distachyon,naturalised,(L.) P.Beauv.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Brachyscias verecundus J.M.Hart & Henwood,Brachyscias verecundus,native,Brachyscias verecundus J.M.Hart & Henwood,Brachyscias verecundus,native,J.M.Hart & Henwood,accepted,Similar for the state flora and the APC,native,native,native
Brachyscome bellidioides Steetz,Brachyscome bellidioides,native,Brachyscome bellidioides Steetz,Brachyscome bellidioides,native,Steetz,accepted,Similar for the state flora and the APC,native,native,native
Brachyscome billabongensis P.S.Short,Brachyscome billabongensis,native,Brachyscome billabongensis P.S.Short,Brachyscome billabongensis,native,P.S.Short,accepted,Similar for the state flora and the APC,native,native,native
Brachyscome blackii G.L.Davis,Brachyscome blackii,native,Brachyscome blackii G.L.Davis,Brachyscome blackii,native,G.L.Davis,accepted,Similar for the state flora and the APC,native,native,native
Brachyscome ciliaris (Labill.) Less.,Brachyscome ciliaris,native,Brachyscome ciliaris (Labill.) Less.,Brachyscome ciliaris,native,(Labill.) Less.,accepted,Similar for the state flora and the APC,native,native,native
Brachyscome eyrensis G.L.Davis,Brachyscome eyrensis,native,Brachyscome eyrensis J.H.Willis ex G.L.Davis,Brachyscome eyrensis,native,J.H.Willis ex G.L.Davis,accepted,Similar for the state flora and the APC,native,native,native
Brachyscome glandulosa (Steetz) Benth.,Brachyscome glandulosa,native,Brachyscome glandulosa (Steetz) Benth.,Brachyscome glandulosa,native,(Steetz) Benth.,accepted,Similar for the state flora and the APC,native,native,native
Brachyscome goniocarpa Sond. & F.Muell.,Brachyscome goniocarpa,native,Brachyscome goniocarpa Sond. & F.Muell.,Brachyscome goniocarpa,native,Sond. & F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Brachyscome iberidifolia Benth.,Brachyscome iberidifolia,native,Brachyscome iberidifolia Benth.,Brachyscome iberidifolia,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Brachyscome lineariloba (DC.) Druce,Brachyscome lineariloba,native,Brachyscome lineariloba (DC.) Druce,Brachyscome lineariloba,native,(DC.) Druce,accepted,Similar for the state flora and the APC,native,native,native
Brachyscome perpusilla (Steetz) J.M.Black,Brachyscome perpusilla,native,Brachyscome perpusilla (Steetz) J.M.Black,Brachyscome perpusilla,native,(Steetz) J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Brachyscome pusilla Steetz,Brachyscome pusilla,native,Brachyscome pusilla Steetz,Brachyscome pusilla,native,Steetz,accepted,Similar for the state flora and the APC,native,native,native
Brachyscome rudallensis P.S.Short,Brachyscome rudallensis,native,Brachyscome rudallensis P.S.Short,Brachyscome rudallensis,native,P.S.Short,accepted,Similar for the state flora and the APC,native,native,native
Brachyscome simulans P.S.Short,Brachyscome simulans,native,Brachyscome simulans P.S.Short,Brachyscome simulans,native,P.S.Short,accepted,Similar for the state flora and the APC,native,native,native
Brachyscome tatei J.M.Black,Brachyscome tatei,native,Brachyscome tatei J.M.Black,Brachyscome tatei,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Brachyscome tesquorum J.M.Black,Brachyscome tesquorum,native,Brachyscome tesquorum J.M.Black,Brachyscome tesquorum,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Brachyscome trachycarpa F.Muell.,Brachyscome trachycarpa,native,Brachyscome trachycarpa F.Muell.,Brachyscome trachycarpa,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Brachysola coerulea (F.Muell. & Tate) Rye,Brachysola coerulea,native,Brachysola coerulea (F.Muell. & Tate) Rye,Brachysola coerulea,native,(F.Muell. & Tate) Rye,accepted,Similar for the state flora and the APC,native,native,native
Brachysola halganiacea (F.Muell.) Rye,Brachysola halganiacea,native,Brachysola halganiacea (F.Muell.) Rye,Brachysola halganiacea,native,(F.Muell.) Rye,accepted,Similar for the state flora and the APC,native,native,native
Brachystelma glabriflorum (F.Muell.) Schltr.,Brachystelma glabriflorum,native,Brachystelma glabriflorum (F.Muell.) Schltr.,Brachystelma glabriflorum,native,(F.Muell.) Schltr.,accepted,Similar for the state flora and the APC,native,native,native
Brassica barrelieri (L.) Janka,Brassica barrelieri,naturalised,Brassica barrelieri (L.) Janka,Brassica barrelieri,naturalised,(L.) Janka,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Brassica barrelieri subsp. oxyrrhina (Coss.) P.W.Ball & Heywood,Brassica barrelieri subsp. oxyrrhina,naturalised,Brassica barrelieri subsp. oxyrrhina (Coss.) P.W.Ball & Heywood,Brassica barrelieri subsp. oxyrrhina,naturalised,(Coss.) P.W.Ball & Heywood,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Brassica fruticulosa Cirillo,Brassica fruticulosa,naturalised,Brassica fruticulosa Cirillo,Brassica fruticulosa,naturalised,Cirillo,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Brassica nigra (L.) W.D.J.Koch,Brassica nigra,naturalised,Brassica nigra (L.) W.D.J.Koch,Brassica nigra,naturalised,(L.) W.D.J.Koch,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Brassica oleracea L.,Brassica oleracea,naturalised,Brassica oleracea L.,Brassica oleracea,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Brassica rapa L.,Brassica rapa,naturalised,Brassica rapa L.,Brassica rapa,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Brassica tournefortii Gouan,Brassica tournefortii,naturalised,Brassica tournefortii Gouan,Brassica tournefortii,naturalised,Gouan,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Brassica x juncea (L.) Czern.,Brassica x juncea,naturalised,Brassica x juncea (L.) Czern.,Brassica x juncea,naturalised,(L.) Czern.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Brassica x napus L.,Brassica x napus,naturalised,Brassica x napus L.,Brassica x napus,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Breynia cernua (Poir.) Müll.Arg.,Breynia cernua,native,Breynia cernua (Poir.) Müll.Arg.,Breynia cernua,native,(Poir.) Müll.Arg.,accepted,Similar for the state flora and the APC,native,native,native
Bridelia tomentosa Blume,Bridelia tomentosa,native,Bridelia tomentosa Blume,Bridelia tomentosa,native,Blume,accepted,Similar for the state flora and the APC,native,native,native
Briza maxima L.,Briza maxima,naturalised,Briza maxima L.,Briza maxima,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Briza minor L.,Briza minor,naturalised,Briza minor L.,Briza minor,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Bromus alopecuros Poir.,Bromus alopecuros,naturalised,Bromus alopecuros Poir.,Bromus alopecuros,naturalised,Poir.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Bromus arenarius Labill.,Bromus arenarius,native,Bromus arenarius Labill.,Bromus arenarius,native,Labill.,accepted,Similar for the state flora and the APC,native,native,native
Bromus catharticus Vahl,Bromus catharticus,naturalised,Bromus catharticus Vahl,Bromus catharticus,naturalised,Vahl,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Bromus diandrus Roth,Bromus diandrus,naturalised,Bromus diandrus Roth,Bromus diandrus,naturalised,Roth,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Bromus hordeaceus L.,Bromus hordeaceus,naturalised,Bromus hordeaceus L.,Bromus hordeaceus,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Bromus madritensis L.,Bromus madritensis,naturalised,Bromus madritensis L.,Bromus madritensis,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Bromus rubens L.,Bromus rubens,naturalised,Bromus rubens L.,Bromus rubens,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Brucea javanica (L.) Merr.,Brucea javanica,native,Brucea javanica (L.) Merr.,Brucea javanica,native,(L.) Merr.,accepted,Similar for the state flora and the APC,native,native,native
Bruguiera exaristata Ding Hou,Bruguiera exaristata,native,Bruguiera exaristata Ding Hou,Bruguiera exaristata,native,Ding Hou,accepted,Similar for the state flora and the APC,native,native,native
Bruguiera parviflora (Roxb.) Griff.,Bruguiera parviflora,native,Bruguiera parviflora (Roxb.) Wight & Arn. ex Griff.,Bruguiera parviflora,native,(Roxb.) Wight & Arn. ex Griff.,accepted,Similar for the state flora and the APC,native,native,native
Brunonia australis R.Br.,Brunonia australis,native,Brunonia australis Sm. ex R.Br.,Brunonia australis,native,Sm. ex R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Brunonia australis var. A Kimberley Flora (K.F. Kenneally 5452) NA,Brunonia australis var. A Kimberley Flora (K.F. Kenneally 5452),native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Brunonia sp. Goldfields (K.R. Newbey 6044) NA,Brunonia sp. Goldfields (K.R. Newbey 6044),native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Brunonia sp. Long hairs (D.E. Symon 2440) NA,Brunonia sp. Long hairs (D.E. Symon 2440),native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Brunoniella acaulis (R.Br.) Bremek.,Brunoniella acaulis,native,Brunoniella acaulis (R.Br.) Bremek.,Brunoniella acaulis,native,(R.Br.) Bremek.,accepted,Similar for the state flora and the APC,native,native,native
Brunoniella acaulis subsp. acaulis (R.Br.) Bremek.,Brunoniella acaulis subsp. acaulis,native,Brunoniella acaulis (R.Br.) Bremek. subsp. acaulis,Brunoniella acaulis subsp. acaulis,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Brunoniella australis (Cav.) Bremek.,Brunoniella australis,native,Brunoniella australis (Cav.) Bremek.,Brunoniella australis,native,(Cav.) Bremek.,accepted,Similar for the state flora and the APC,native,native,native
Bryophyllum delagoense (Eckl. & Zeyh.) Schinz,Bryophyllum delagoense,naturalised,Bryophyllum delagoense (Eckl. & Zeyh.) Schinz,Bryophyllum delagoense,naturalised,(Eckl. & Zeyh.) Schinz,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Buchanania arborescens (Blume) Blume,Buchanania arborescens,native,Buchanania arborescens (Blume) Blume,Buchanania arborescens,native,(Blume) Blume,accepted,Similar for the state flora and the APC,native,native,native
Buchanania oblongifolia W.Fitzg.,Buchanania oblongifolia,native,Buchanania obovata Engl.,Buchanania obovata,native,Engl.,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Buchanania obovata Engl.,Buchanania obovata,native,Buchanania obovata Engl.,Buchanania obovata,native,Engl.,accepted,Similar for the state flora and the APC,native,native,native
Buchnera asperata R.Br.,Buchnera asperata,native,Buchnera asperata R.Br.,Buchnera asperata,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Buchnera linearis R.Br.,Buchnera linearis,native,Buchnera linearis R.Br.,Buchnera linearis,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Buchnera ramosissima R.Br.,Buchnera ramosissima,native,Buchnera ramosissima R.Br.,Buchnera ramosissima,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Buchnera urticifolia R.Br.,Buchnera urticifolia,native,Buchnera urticifolia R.Br.,Buchnera urticifolia,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Buddleja davidii Franch.,Buddleja davidii,naturalised,Buddleja davidii Franch.,Buddleja davidii,naturalised,Franch.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Buddleja dysophylla (Benth.) Radlk.,Buddleja dysophylla,naturalised,Buddleja dysophylla (Benth.) Radlk.,Buddleja dysophylla,naturalised,(Benth.) Radlk.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Buddleja madagascariensis Lam.,Buddleja madagascariensis,naturalised,Buddleja madagascariensis Lam.,Buddleja madagascariensis,naturalised,Lam.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Buglossoides arvensis (L.) I.M.Johnst.,Buglossoides arvensis,naturalised,Buglossoides arvensis (L.) I.M.Johnst.,Buglossoides arvensis,naturalised,(L.) I.M.Johnst.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Bulbine alata Baijnath,Bulbine alata,native,Bulbine alata Baijnath,Bulbine alata,native,Baijnath,accepted,Similar for the state flora and the APC,native,native,native
Bulbine pendula Keighery,Bulbine pendula,native,Bulbine pendula Keighery,Bulbine pendula,native,Keighery,accepted,Similar for the state flora and the APC,native,native,native
Bulbine semibarbata (R.Br.) Haw.,Bulbine semibarbata,native,Bulbine semibarbata (R.Br.) Haw.,Bulbine semibarbata,native,(R.Br.) Haw.,accepted,Similar for the state flora and the APC,native,native,native
Bulbostylis barbata (Rottb.) C.B.Clarke,Bulbostylis barbata,native,Bulbostylis barbata (Rottb.) C.B.Clarke,Bulbostylis barbata,native,(Rottb.) C.B.Clarke,accepted,Similar for the state flora and the APC,native,native,native
Bulbostylis burbidgeae K.L.Wilson,Bulbostylis burbidgeae,native,Bulbostylis burbidgeae K.L.Wilson,Bulbostylis burbidgeae,native,K.L.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Bulbostylis turbinata S.T.Blake,Bulbostylis turbinata,native,Bulbostylis turbinata S.T.Blake,Bulbostylis turbinata,native,S.T.Blake,accepted,Similar for the state flora and the APC,native,native,native
Bupleurum lancifolium Hornem.,Bupleurum lancifolium,naturalised,Bupleurum lancifolium Hornem.,Bupleurum lancifolium,doubtfully naturalised,Hornem.,accepted,"According to the state flora is naturalised, while according to the APC is doubtfully naturalised",naturalised,introduced,established
Bupleurum semicompositum L.,Bupleurum semicompositum,naturalised,Bupleurum semicompositum L.,Bupleurum semicompositum,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Burchardia bairdiae Keighery,Burchardia bairdiae,native,Burchardia bairdiae Keighery,Burchardia bairdiae,native,Keighery,accepted,Similar for the state flora and the APC,native,native,native
Burchardia congesta Lindl.,Burchardia congesta,native,Burchardia congesta Lindl.,Burchardia congesta,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Burchardia monantha Domin,Burchardia monantha,native,Burchardia monantha Domin,Burchardia monantha,native,Domin,accepted,Similar for the state flora and the APC,native,native,native
Burchardia multiflora Lindl.,Burchardia multiflora,native,Burchardia multiflora Lindl.,Burchardia multiflora,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Burchardia rosea Keighery,Burchardia rosea,native,Burchardia rosea Keighery,Burchardia rosea,native,Keighery,accepted,Similar for the state flora and the APC,native,native,native
Burmannia juncea R.Br.,Burmannia juncea,native,Burmannia juncea R.Br.,Burmannia juncea,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Bursaria occidentalis E.M.Benn.,Bursaria occidentalis,native,Bursaria occidentalis E.M.Benn.,Bursaria occidentalis,native,E.M.Benn.,accepted,Similar for the state flora and the APC,native,native,native
Byblis filifolia Planch.,Byblis filifolia,native,Byblis filifolia Planch.,Byblis filifolia,native,Planch.,accepted,Similar for the state flora and the APC,native,native,native
Byblis gigantea Lindl.,Byblis gigantea,native,Byblis gigantea Lindl.,Byblis gigantea,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Byblis guehoi Lowrie & Conran,Byblis guehoi,native,Byblis guehoi Lowrie & Conran,Byblis guehoi,native,Lowrie & Conran,accepted,Similar for the state flora and the APC,native,native,native
Byblis lamellata Conran & Lowrie,Byblis lamellata,native,Byblis lamellata Conran & Lowrie,Byblis lamellata,native,Conran & Lowrie,accepted,Similar for the state flora and the APC,native,native,native
Byblis liniflora Salisb.,Byblis liniflora,native,Byblis liniflora Salisb.,Byblis liniflora,native,Salisb.,accepted,Similar for the state flora and the APC,native,native,native
Byblis pilbarana Lowrie & Conran,Byblis pilbarana,native,Byblis pilbarana Lowrie & Conran,Byblis pilbarana,native,Lowrie & Conran,accepted,Similar for the state flora and the APC,native,native,native
Byblis rorida Lowrie & Conran,Byblis rorida,native,Byblis rorida Lowrie & Conran,Byblis rorida,native,Lowrie & Conran,accepted,Similar for the state flora and the APC,native,native,native
Cadaba capparoides DC.,Cadaba capparoides,native,Cadaba capparoides DC.,Cadaba capparoides,native,DC.,accepted,Similar for the state flora and the APC,native,native,native
Caesalpinia major (Medik.) Dandy & Exell,Caesalpinia major,native,Caesalpinia major (Medik.) Dandy & Exell,Caesalpinia major,native,(Medik.) Dandy & Exell,accepted,Similar for the state flora and the APC,native,native,native
"Caesia arcuata T.Macfarlane, Conran & C.J.French",Caesia arcuata,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Caesia chlorantha F.Muell.,Caesia chlorantha,native,Caesia chlorantha F.Muell.,Caesia chlorantha,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Caesia micrantha Lindl.,Caesia micrantha,native,Caesia micrantha Lindl.,Caesia micrantha,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Caesia occidentalis R.Br.,Caesia occidentalis,native,Caesia occidentalis R.Br.,Caesia occidentalis,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caesia rigidifolia F.Muell.,Caesia rigidifolia,native,Caesia rigidifolia F.Muell.,Caesia rigidifolia,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Caesia setifera Baker,Caesia setifera,native,Caesia setifera Baker,Caesia setifera,native,Baker,accepted,Similar for the state flora and the APC,native,native,native
Caesia sp. Ennuin (N. Gibson & M.N. Lyons 2737) NA,Caesia sp. Ennuin (N. Gibson & M.N. Lyons 2737),native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Caesia sp. Great Victoria Desert (C. Tauss 2835) NA,Caesia sp. Great Victoria Desert (C. Tauss 2835),native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Caesia sp. Koolanooka Hills (R. Meissner & Y. Caruso 78) NA,Caesia sp. Koolanooka Hills (R. Meissner & Y. Caruso 78),native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Caesia sp. Wheatbelt (A.J.M. Hopkins 353) NA,Caesia sp. Wheatbelt (A.J.M. Hopkins 353),native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Caesia sp. Wongan (K.F. Kenneally 8820) NA,Caesia sp. Wongan (K.F. Kenneally 8820),native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Caesia viscida Keighery,Caesia viscida,native,Caesia viscida Keighery,Caesia viscida,native,Keighery,accepted,Similar for the state flora and the APC,native,native,native
Cajanus acutifolius (Benth.) Maesen,Cajanus acutifolius,native,Cajanus acutifolius (F.Muell. ex Benth.) Maesen,Cajanus acutifolius,native,(F.Muell. ex Benth.) Maesen,accepted,Similar for the state flora and the APC,native,native,native
Cajanus cinereus (Benth.) F.Muell.,Cajanus cinereus,native,Cajanus cinereus (F.Muell. ex Benth.) F.Muell.,Cajanus cinereus,native,(F.Muell. ex Benth.) F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Cajanus crassicaulis Maesen,Cajanus crassicaulis,native,Cajanus crassicaulis Maesen,Cajanus crassicaulis,native,Maesen,accepted,Similar for the state flora and the APC,native,native,native
Cajanus geminatus Maesen,Cajanus geminatus,native,Cajanus geminatus Pedley ex Maesen,Cajanus geminatus,native,Pedley ex Maesen,accepted,Similar for the state flora and the APC,native,native,native
Cajanus hirtopilosus Maesen,Cajanus hirtopilosus,native,Cajanus hirtopilosus Maesen,Cajanus hirtopilosus,native,Maesen,accepted,Similar for the state flora and the APC,native,native,native
Cajanus lanceolatus (W.Fitzg.) Maesen,Cajanus lanceolatus,native,Cajanus lanceolatus (W.Fitzg.) Maesen,Cajanus lanceolatus,native,(W.Fitzg.) Maesen,accepted,Similar for the state flora and the APC,native,native,native
Cajanus lanuginosus Maesen,Cajanus lanuginosus,native,Cajanus lanuginosus Maesen,Cajanus lanuginosus,native,Maesen,accepted,Similar for the state flora and the APC,native,native,native
Cajanus latisepalus (S.T.Reynolds & Pedley) Maesen,Cajanus latisepalus,native,Cajanus latisepalus (S.T.Reynolds & Pedley) Maesen,Cajanus latisepalus,native,(S.T.Reynolds & Pedley) Maesen,accepted,Similar for the state flora and the APC,native,native,native
Cajanus marmoratus (Benth.) F.Muell.,Cajanus marmoratus,native,Cajanus marmoratus (Benth.) F.Muell.,Cajanus marmoratus,native,(Benth.) F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Cajanus pubescens (Ewart & Morrison) Maesen,Cajanus pubescens,native,Cajanus pubescens (Ewart & Morrison) Maesen,Cajanus pubescens,native,(Ewart & Morrison) Maesen,accepted,Similar for the state flora and the APC,native,native,native
Cajanus reticulatus (Aiton) F.Muell.,Cajanus reticulatus,native,Cajanus reticulatus (Aiton) F.Muell.,Cajanus reticulatus,native,(Aiton) F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Cajanus reticulatus var. grandifolius (F.Muell.) Maesen,Cajanus reticulatus var. grandifolius,native,Cajanus reticulatus var. grandifolius (F.Muell.) Maesen,Cajanus reticulatus var. grandifolius,native,(F.Muell.) Maesen,accepted,Similar for the state flora and the APC,native,native,native
