State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Glycine hirticaulis Tindale & Craven subsp. leptosa B.E.Pfeil,Glycine hirticaulis subsp. leptosa,native,Glycine hirticaulis subsp. leptosa B.E.Pfeil,Glycine hirticaulis subsp. leptosa,native,B.E.Pfeil,accepted,Similar for the state flora and the APC,native,native,native
Glycine montis-douglas B.E.Pfeil & Craven,Glycine montis-douglas,native,Glycine montis-douglas B.E.Pfeil & Craven,Glycine montis-douglas,native,B.E.Pfeil & Craven,accepted,Similar for the state flora and the APC,native,native,native
"Glycine pullenii B.E.Pfeil, Tindale & Craven",Glycine pullenii,native,"Glycine pullenii B.E.Pfeil, Tindale & Craven",Glycine pullenii,native,"B.E.Pfeil, Tindale & Craven",accepted,Similar for the state flora and the APC,native,native,native
Glycine rubiginosa Tindale & B.E.Pfeil,Glycine rubiginosa,native,Glycine rubiginosa Tindale & B.E.Pfeil,Glycine rubiginosa,NA,Tindale & B.E.Pfeil,accepted,Not recorded on the APC as present in this state,native,native,native
Glycine sp. Arnhem (I.D.Cowie 8661) I.D.Cowie,Glycine sp. Arnhem,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Glycine sp. Mt Sanford (R.Cowley 10/4/2002) I.D.Cowie,Glycine sp. Mt Sanford,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Glycine sp. Talipata (B.G.Thomson 699),Glycine sp. Talipata,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Glycine tabacina (Labill.) Benth.,Glycine tabacina,native,Glycine tabacina (Labill.) Benth.,Glycine tabacina,native,(Labill.) Benth.,accepted,Similar for the state flora and the APC,native,native,native
Glycine tomentella Hayata,Glycine tomentella,native,Glycine tomentella Hayata,Glycine tomentella,native,Hayata,accepted,Similar for the state flora and the APC,native,native,native
Glycosmis macrophylla (Blume) Miq.,Glycosmis macrophylla,native,Glycosmis macrophylla (Blume) Miq.,Glycosmis macrophylla,native,(Blume) Miq.,accepted,Similar for the state flora and the APC,native,native,native
Glycosmis trifoliata (Blume) Spreng.,Glycosmis trifoliata,native,Glycosmis trifoliata (Blume) Spreng.,Glycosmis trifoliata,native,(Blume) Spreng.,accepted,Similar for the state flora and the APC,native,native,native
Gmelina arborea Roxb.,Gmelina arborea,introduced,Gmelina arborea Roxb.,Gmelina arborea,naturalised,Roxb.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Gmelina australis de Kok,Gmelina australis,native,Gmelina australis de Kok,Gmelina australis,native,de Kok,accepted,Similar for the state flora and the APC,native,native,native
Gmelina hollrungii de Kok,Gmelina hollrungii,native,Gmelina hollrungii de Kok,Gmelina hollrungii,native,de Kok,accepted,Similar for the state flora and the APC,native,native,native
Gnaphalium diamantinensis Paul G.Wilson,Gnaphalium diamantinensis,native,Gnaphalium diamantinense Paul G.Wilson,Gnaphalium diamantinense,native,Paul G.Wilson,orthographic variant,Similar for the state flora and the APC,native,native,native
Gnephosis arachnoidea Turcz.,Gnephosis arachnoidea,native,Gnephosis arachnoidea Turcz.,Gnephosis arachnoidea,native,Turcz.,accepted,Similar for the state flora and the APC,native,native,native
Gnephosis eriocarpa (F.Muell.) Benth.,Gnephosis eriocarpa,native,Gnephosis eriocarpa (F.Muell.) Benth.,Gnephosis eriocarpa,native,(F.Muell.) Benth.,accepted,Similar for the state flora and the APC,native,native,native
Gnephosis tenuissima Cass.,Gnephosis tenuissima,native,Gnephosis tenuissima Cass.,Gnephosis tenuissima,native,Cass.,accepted,Similar for the state flora and the APC,native,native,native
Gompholobium polyzygum F.Muell.,Gompholobium polyzygum,native,Gompholobium polyzygum F.Muell.,Gompholobium polyzygum,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Gompholobium simplicifolium (F.Muell. & Tate) Crisp,Gompholobium simplicifolium,native,Gompholobium simplicifolium (F.Muell. & Tate) Crisp,Gompholobium simplicifolium,native,(F.Muell. & Tate) Crisp,accepted,Similar for the state flora and the APC,native,native,native
Gompholobium subulatum Benth.,Gompholobium subulatum,native,Gompholobium subulatum Benth.,Gompholobium subulatum,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena affinis F.Muell. ex Benth.,Gomphrena affinis,native,Gomphrena affinis F.Muell. ex Benth.,Gomphrena affinis,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena affinis F.Muell. ex Benth. subsp. affinis,Gomphrena affinis subsp. affinis,native,Gomphrena affinis F.Muell. ex Benth. subsp. affinis,Gomphrena affinis subsp. affinis,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena atrorubra J.Palmer,Gomphrena atrorubra,native,Gomphrena atrorubra J.Palmer,Gomphrena atrorubra,native,J.Palmer,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena brachystylis F.Muell.,Gomphrena brachystylis,native,Gomphrena brachystylis F.Muell.,Gomphrena brachystylis,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena brachystylis F.Muell. subsp. brachystylis,Gomphrena brachystylis subsp. brachystylis,native,Gomphrena brachystylis F.Muell. subsp. brachystylis,Gomphrena brachystylis subsp. brachystylis,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena breviflora F.Muell.,Gomphrena breviflora,native,Gomphrena breviflora F.Muell.,Gomphrena breviflora,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena canescens R.Br.,Gomphrena canescens,native,Gomphrena canescens R.Br.,Gomphrena canescens,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena canescens R.Br. subsp. canescens,Gomphrena canescens subsp. canescens,native,Gomphrena canescens R.Br. subsp. canescens,Gomphrena canescens subsp. canescens,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena canescens R.Br. subsp. erythrina J.Palmer,Gomphrena canescens subsp. erythrina,native,Gomphrena canescens subsp. erythrina J.Palmer,Gomphrena canescens subsp. erythrina,native,J.Palmer,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena celosioides Mart.,Gomphrena celosioides,introduced,Gomphrena celosioides Mart.,Gomphrena celosioides,naturalised,Mart.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Gomphrena conica (R.Br.) Spreng.,Gomphrena conica,native,Gomphrena conica (R.Br.) Spreng.,Gomphrena conica,native,(R.Br.) Spreng.,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena connata J.Palmer,Gomphrena connata,native,Gomphrena connata J.Palmer,Gomphrena connata,native,J.Palmer,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena cunninghamii (Moq.) Druce,Gomphrena cunninghamii,native,Gomphrena cunninghamii (Moq.) Druce,Gomphrena cunninghamii,native,(Moq.) Druce,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena diffusa (R.Br.) Spreng.,Gomphrena diffusa,native,Gomphrena diffusa (R.Br.) Spreng.,Gomphrena diffusa,native,(R.Br.) Spreng.,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena diffusa (R.Br.) Spreng. subsp. arenicola J.Palmer,Gomphrena diffusa subsp. arenicola,native,Gomphrena diffusa subsp. arenicola J.Palmer,Gomphrena diffusa subsp. arenicola,native,J.Palmer,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena diffusa (R.Br.) Spreng. subsp. diffusa,Gomphrena diffusa subsp. diffusa,native,Gomphrena diffusa (R.Br.) Spreng. subsp. diffusa,Gomphrena diffusa subsp. diffusa,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena flaccida R.Br.,Gomphrena flaccida,native,Gomphrena flaccida R.Br.,Gomphrena flaccida,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena floribunda J.Palmer,Gomphrena floribunda,native,Gomphrena floribunda J.Palmer,Gomphrena floribunda,native,J.Palmer,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena humilis R.Br.,Gomphrena humilis,native,Gomphrena humilis R.Br.,Gomphrena humilis,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena involucrata Ewart,Gomphrena involucrata,native,Gomphrena involucrata Ewart,Gomphrena involucrata,native,Ewart,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena lacinulata J.Palmer,Gomphrena lacinulata,native,Gomphrena lacinulata J.Palmer,Gomphrena lacinulata,native,J.Palmer,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena lanata R.Br.,Gomphrena lanata,native,Gomphrena lanata R.Br.,Gomphrena lanata,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena leptoclada Benth.,Gomphrena leptoclada,native,Gomphrena leptoclada Benth.,Gomphrena leptoclada,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena leptoclada Benth. subsp. leptoclada,Gomphrena leptoclada subsp. leptoclada,native,Gomphrena leptoclada Benth. subsp. leptoclada,Gomphrena leptoclada subsp. leptoclada,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena leptoclada Benth. subsp. saxosa J.Palmer,Gomphrena leptoclada subsp. saxosa,native,Gomphrena leptoclada subsp. saxosa J.Palmer,Gomphrena leptoclada subsp. saxosa,native,J.Palmer,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena leptophylla (Benth.) J.Palmer,Gomphrena leptophylla,native,Gomphrena leptophylla (Benth.) J.Palmer,Gomphrena leptophylla,native,(Benth.) J.Palmer,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena magentitepala J.Palmer,Gomphrena magentitepala,native,Gomphrena magentitepala J.Palmer,Gomphrena magentitepala,native,J.Palmer,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena parviflora Benth.,Gomphrena parviflora,native,Gomphrena parviflora Benth.,Gomphrena parviflora,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena rosula J.Palmer,Gomphrena rosula,native,Gomphrena rosula J.Palmer,Gomphrena rosula,native,J.Palmer,accepted,Similar for the state flora and the APC,native,native,native
Gomphrena sp. Martins Well (K.F.Kenneally 6116) J.Palmer,Gomphrena sp. Martins Well,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Gonatopus boivinii (Decne.) Engl.,Gonatopus boivinii,introduced,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,introduced,introduced,not enough information to assign degree of establishment
Gonocarpus chinensis (Lour.) Orchard,Gonocarpus chinensis,native,Gonocarpus chinensis (Lour.) Orchard,Gonocarpus chinensis,native,(Lour.) Orchard,accepted,Similar for the state flora and the APC,native,native,native
Gonocarpus chinensis (Lour.) Orchard subsp. chinensis,Gonocarpus chinensis subsp. chinensis,native,Gonocarpus chinensis (Lour.) Orchard subsp. chinensis,Gonocarpus chinensis subsp. chinensis,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Gonocarpus eremophilus Orchard,Gonocarpus eremophilus,native,Gonocarpus eremophilus Orchard,Gonocarpus eremophilus,native,Orchard,accepted,Similar for the state flora and the APC,native,native,native
Gonocarpus implexus Orchard,Gonocarpus implexus,native,Gonocarpus implexus Orchard,Gonocarpus implexus,native,Orchard,accepted,Similar for the state flora and the APC,native,native,native
Gonocarpus leptothecus (F.Muell.) Orchard,Gonocarpus leptothecus,native,Gonocarpus leptothecus (F.Muell.) Orchard,Gonocarpus leptothecus,native,(F.Muell.) Orchard,accepted,Similar for the state flora and the APC,native,native,native
Goodenia anfracta J.M.Black,Goodenia anfracta,native,Goodenia anfracta J.M.Black,Goodenia anfracta,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Goodenia angustifolia Carolin,Goodenia angustifolia,native,Goodenia angustifolia Carolin,Goodenia angustifolia,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia argillacea Carolin,Goodenia argillacea,native,Goodenia argillacea Carolin,Goodenia argillacea,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia armitiana F.Muell.,Goodenia armitiana,native,Goodenia armitiana F.Muell.,Goodenia armitiana,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia armstrongiana de Vriese,Goodenia armstrongiana,native,Goodenia armstrongiana de Vriese,Goodenia armstrongiana,native,de Vriese,accepted,Similar for the state flora and the APC,native,native,native
Goodenia azurea F.Muell.,Goodenia azurea,native,Goodenia azurea F.Muell.,Goodenia azurea,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia azurea F.Muell. subsp. azurea,Goodenia azurea subsp. azurea,native,Goodenia azurea F.Muell. subsp. azurea,Goodenia azurea subsp. azurea,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Goodenia berardiana (Gaudich.) Carolin,Goodenia berardiana,native,Goodenia berardiana (Gaudich.) Carolin,Goodenia berardiana,native,(Gaudich.) Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia bicolor F.Muell. ex Benth.,Goodenia bicolor,native,Goodenia bicolor F.Muell. ex Benth.,Goodenia bicolor,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia brachypoda (F.Muell. ex Benth.) Carolin,Goodenia brachypoda,native,Goodenia brachypoda (F.Muell. ex Benth.) Carolin,Goodenia brachypoda,native,(F.Muell. ex Benth.) Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia brunnea Carolin,Goodenia brunnea,native,Goodenia brunnea Carolin,Goodenia brunnea,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia byrnesii Carolin,Goodenia byrnesii,native,Goodenia byrnesii Carolin,Goodenia byrnesii,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia calcarata (F.Muell.) F.Muell.,Goodenia calcarata,native,Goodenia calcarata (F.Muell.) F.Muell.,Goodenia calcarata,native,(F.Muell.) F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia campestris Carolin,Goodenia campestris,native,Goodenia campestris Carolin,Goodenia campestris,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia centralis Carolin,Goodenia centralis,native,Goodenia centralis Carolin,Goodenia centralis,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia chthonocephala Carolin,Goodenia chthonocephala,native,Goodenia chthonocephala Carolin,Goodenia chthonocephala,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia cirrifica F.Muell.,Goodenia cirrifica,native,Goodenia cirrifica F.Muell.,Goodenia cirrifica,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia coronopifolia R.Br.,Goodenia coronopifolia,native,Goodenia coronopifolia R.Br.,Goodenia coronopifolia,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia cycloptera R.Br.,Goodenia cycloptera,native,Goodenia cycloptera R.Br.,Goodenia cycloptera,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia cylindrocarpa Albr.,Goodenia cylindrocarpa,native,Goodenia cylindrocarpa Albr.,Goodenia cylindrocarpa,native,Albr.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia debilis A.E.Holland & T.P.Boyle,Goodenia debilis,native,Goodenia debilis A.E.Holland & T.P.Boyle,Goodenia debilis,NA,A.E.Holland & T.P.Boyle,accepted,Not recorded on the APC as present in this state,native,native,native
Goodenia durackiana Carolin,Goodenia durackiana,native,Goodenia durackiana Carolin,Goodenia durackiana,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia elaiosoma Cowie,Goodenia elaiosoma,native,Goodenia elaiosoma Cowie,Goodenia elaiosoma,native,Cowie,accepted,Similar for the state flora and the APC,native,native,native
Goodenia fascicularis F.Muell. ex Tate,Goodenia fascicularis,native,Goodenia fascicularis F.Muell. & Tate,Goodenia fascicularis,native,F.Muell. & Tate,accepted,Similar for the state flora and the APC,native,native,native
Goodenia faucium Carolin,Goodenia faucium,native,Goodenia faucium Carolin,Goodenia faucium,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia gibbosa Carolin,Goodenia gibbosa,native,Goodenia gibbosa Carolin,Goodenia gibbosa,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia glabra R.Br.,Goodenia glabra,native,Goodenia glabra R.Br.,Goodenia glabra,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia glandulosa K.Krause,Goodenia glandulosa,native,Goodenia glandulosa K.Krause,Goodenia glandulosa,native,K.Krause,accepted,Similar for the state flora and the APC,native,native,native
Goodenia gloeophylla Carolin,Goodenia gloeophylla,native,Goodenia gloeophylla Carolin,Goodenia gloeophylla,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia goodeniacea (F.Muell.) Carolin,Goodenia goodeniacea,native,Goodenia goodeniacea (F.Muell.) Carolin,Goodenia goodeniacea,native,(F.Muell.) Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia gracilis R.Br.,Goodenia gracilis,native,Goodenia gracilis R.Br.,Goodenia gracilis,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia grandiflora Sims,Goodenia grandiflora,native,Goodenia grandiflora Sims,Goodenia grandiflora,native,Sims,accepted,Similar for the state flora and the APC,native,native,native
Goodenia halophila Albr.,Goodenia halophila,native,Goodenia halophila Albr.,Goodenia halophila,native,Albr.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia havilandii Maiden & Betche,Goodenia havilandii,native,Goodenia havilandii Maiden & Betche,Goodenia havilandii,native,Maiden & Betche,accepted,Similar for the state flora and the APC,native,native,native
Goodenia heppleana (W.Fitzg.) Carolin,Goodenia heppleana,native,Goodenia heppleana (W.Fitzg.) Carolin,Goodenia heppleana,native,(W.Fitzg.) Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia heterochila F.Muell.,Goodenia heterochila,native,Goodenia heterochila F.Muell.,Goodenia heterochila,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia hirsuta F.Muell.,Goodenia hirsuta,native,Goodenia hirsuta F.Muell.,Goodenia hirsuta,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia hirsuta F.Muell. subsp. hills (P.K.Latz 13679),Goodenia hirsuta subsp. hills,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Goodenia hirsuta F.Muell. subsp. run-on areas (P.K.Latz 1216),Goodenia hirsuta subsp. run-on areas,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Goodenia hispida R.Br.,Goodenia hispida,native,Goodenia hispida R.Br.,Goodenia hispida,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia holtzeana (Specht) Carolin,Goodenia holtzeana,native,Goodenia holtzeana (Specht) Carolin,Goodenia holtzeana,native,(Specht) Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia janamba Carolin,Goodenia janamba,native,Goodenia janamba Carolin,Goodenia janamba,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia kakadu Carolin,Goodenia kakadu,native,Goodenia kakadu Carolin,Goodenia kakadu,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia lamprosperma F.Muell.,Goodenia lamprosperma,native,Goodenia lamprosperma F.Muell.,Goodenia lamprosperma,NA,F.Muell.,accepted,Not recorded on the APC as present in this state,native,native,native
Goodenia larapinta Tate,Goodenia larapinta,native,Goodenia larapinta Tate,Goodenia larapinta,native,Tate,accepted,Similar for the state flora and the APC,native,native,native
Goodenia leiosperma Carolin,Goodenia leiosperma,native,Goodenia leiosperma Carolin,Goodenia leiosperma,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia lunata J.M.Black,Goodenia lunata,native,Goodenia lunata J.M.Black,Goodenia lunata,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Goodenia maideniana W.Fitzg.,Goodenia maideniana,native,Goodenia maideniana W.Fitzg.,Goodenia maideniana,native,W.Fitzg.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia malvina Carolin,Goodenia malvina,native,Goodenia malvina Carolin,Goodenia malvina,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia minutiflora F.Muell.,Goodenia minutiflora,native,Goodenia minutiflora F.Muell.,Goodenia minutiflora,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia modesta J.M.Black,Goodenia modesta,native,Goodenia modesta J.M.Black,Goodenia modesta,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Goodenia mueckeana F.Muell.,Goodenia mueckeana,native,Goodenia mueckeana F.Muell.,Goodenia mueckeana,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia neglecta (Carolin) Carolin,Goodenia neglecta,native,Goodenia neglecta (Carolin) Carolin,Goodenia neglecta,native,(Carolin) Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia nigrescens Carolin,Goodenia nigrescens,native,Goodenia nigrescens Carolin,Goodenia nigrescens,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia occidentalis Carolin,Goodenia occidentalis,native,Goodenia occidentalis Carolin,Goodenia occidentalis,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia odonnellii F.Muell.,Goodenia odonnellii,native,Goodenia odonnellii F.Muell.,Goodenia odonnellii,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia oenpelliensis R.L.Barrett,Goodenia oenpelliensis,native,Goodenia oenpelliensis R.L.Barrett,Goodenia oenpelliensis,native,R.L.Barrett,accepted,Similar for the state flora and the APC,native,native,native
Goodenia pilosa (R.Br.) Carolin,Goodenia pilosa,native,Goodenia pilosa (R.Br.) Carolin,Goodenia pilosa,native,(R.Br.) Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia porphyrea (Carolin) Carolin,Goodenia porphyrea,native,Goodenia porphyrea (Carolin) Carolin,Goodenia porphyrea,native,(Carolin) Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia potamica Carolin,Goodenia potamica,native,Goodenia potamica Carolin,Goodenia potamica,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia psammophila L.W.Sage & M.D.Barrett,Goodenia psammophila,native,Goodenia psammophila L.W.Sage & M.D.Barrett,Goodenia psammophila,NA,L.W.Sage & M.D.Barrett,accepted,Not recorded on the APC as present in this state,native,native,native
Goodenia pumilio R.Br.,Goodenia pumilio,native,Goodenia pumilio R.Br.,Goodenia pumilio,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia purpurascens R.Br.,Goodenia purpurascens,native,Goodenia purpurascens R.Br.,Goodenia purpurascens,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia purpurea (F.Muell.) Carolin,Goodenia purpurea,native,Goodenia purpurea (F.Muell.) Carolin,Goodenia purpurea,native,(F.Muell.) Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia quadrifida (Carolin) Carolin,Goodenia quadrifida,native,Goodenia quadrifida (Carolin) Carolin,Goodenia quadrifida,native,(Carolin) Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia ramelii F.Muell.,Goodenia ramelii,native,Goodenia ramelii F.Muell.,Goodenia ramelii,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia redacta Carolin,Goodenia redacta,native,Goodenia redacta Carolin,Goodenia redacta,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia rupestris Carolin,Goodenia rupestris,native,Goodenia rupestris Carolin,Goodenia rupestris,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia scaevolina F.Muell.,Goodenia scaevolina,native,Goodenia scaevolina F.Muell.,Goodenia scaevolina,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia sepalosa F.Muell. ex Benth.,Goodenia sepalosa,native,Goodenia sepalosa F.Muell. ex Benth.,Goodenia sepalosa,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia sepalosa F.Muell. ex Benth. var. sepalosa,Goodenia sepalosa var. sepalosa,native,Goodenia sepalosa F.Muell. ex Benth. var. sepalosa,Goodenia sepalosa var. sepalosa,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Goodenia sp. Great Sandy Desert (D.E.Albrecht 10517),Goodenia sp. Great Sandy Desert,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Goodenia sp. Melville Island (N.B.Byrnes 666),Goodenia sp. Melville Island,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Goodenia strangfordii F.Muell.,Goodenia strangfordii,native,Goodenia strangfordii F.Muell.,Goodenia strangfordii,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia subauriculata C.T.White,Goodenia subauriculata,native,Goodenia subauriculata C.T.White,Goodenia subauriculata,native,C.T.White,accepted,Similar for the state flora and the APC,native,native,native
Goodenia symonii (Carolin) Carolin,Goodenia symonii,native,Goodenia symonii (Carolin) Carolin,Goodenia symonii,native,(Carolin) Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia triodiophila Carolin,Goodenia triodiophila,native,Goodenia triodiophila Carolin,Goodenia triodiophila,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia vilmoriniae F.Muell.,Goodenia vilmoriniae,native,Goodenia vilmoriniae F.Muell.,Goodenia vilmoriniae,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Goodenia virgata Carolin,Goodenia virgata,native,Goodenia virgata Carolin,Goodenia virgata,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Goodenia viscidula Carolin,Goodenia viscidula,native,Goodenia viscidula Carolin,Goodenia viscidula,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Gossypium australe F.Muell.,Gossypium australe,native,Gossypium australe F.Muell.,Gossypium australe,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Gossypium bickii Prokh.,Gossypium bickii,native,Gossypium bickii Prokh.,Gossypium bickii,native,Prokh.,accepted,Similar for the state flora and the APC,native,native,native
Gossypium cunninghamii Tod.,Gossypium cunninghamii,native,Gossypium cunninghamii Tod.,Gossypium cunninghamii,native,Tod.,accepted,Similar for the state flora and the APC,native,native,native
Gossypium hirsutum L.,Gossypium hirsutum,introduced,Gossypium hirsutum L.,Gossypium hirsutum,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Gossypium nelsonii Fryxell,Gossypium nelsonii,native,Gossypium nelsonii Fryxell,Gossypium nelsonii,native,Fryxell,accepted,Similar for the state flora and the APC,native,native,native
Gossypium sturtianum J.H.Willis,Gossypium sturtianum,native,Gossypium sturtianum J.H.Willis,Gossypium sturtianum,native,J.H.Willis,accepted,Similar for the state flora and the APC,native,native,native
Gossypium sturtianum J.H.Willis var. nandewarense (Derera) Fryxell,Gossypium sturtianum var. nandewarense,introduced,Gossypium sturtianum var. nandewarense (Derera) Fryxell,Gossypium sturtianum var. nandewarense,naturalised,(Derera) Fryxell,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Gossypium sturtianum J.H.Willis var. sturtianum,Gossypium sturtianum var. sturtianum,native,Gossypium sturtianum J.H.Willis var. sturtianum,Gossypium sturtianum var. sturtianum,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Graptophyllum spinigerum F.Muell.,Graptophyllum spinigerum,native,Graptophyllum spinigerum F.Muell.,Graptophyllum spinigerum,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
