State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Exocarpos strictus R.Br.,Exocarpos strictus,native,Exocarpos strictus R.Br.,Exocarpos strictus,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Exocarya scleroides (F.Muell.) Benth.,Exocarya scleroides,native,Exocarya scleroides (F.Muell.) Benth.,Exocarya scleroides,native,(F.Muell.) Benth.,accepted,Similar for the state flora and the APC,native,native,native
Facelis retusa (Lam.) Sch.Bip.,Facelis retusa,introduced,Facelis retusa (Lam.) Sch.Bip.,Facelis retusa,naturalised,(Lam.) Sch.Bip.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Fagopyrum esculentum Moench,Fagopyrum esculentum,introduced,Fagopyrum esculentum Moench,Fagopyrum esculentum,naturalised,Moench,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Fallopia convolvulus (L.) A.Löve,Fallopia convolvulus,introduced,Fallopia convolvulus (L.) Á.Löve,Fallopia convolvulus,naturalised,(L.) Á.Löve,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Fatoua villosa (Murray) Nakai,Fatoua villosa,introduced,Fatoua villosa (Murray) Nakai,Fatoua villosa,NA,(Murray) Nakai,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Festuca arundinacea Schreb.,Festuca arundinacea,introduced,Lolium arundinaceum (Schreb.) Darbysh.,Lolium arundinaceum,naturalised,(Schreb.) Darbysh.,nomenclatural synonym,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Festuca asperula Vickery,Festuca asperula,native,Festuca asperula Vickery,Festuca asperula,native,Vickery,accepted,Similar for the state flora and the APC,native,native,native
Festuca muelleri Vickery,Festuca muelleri,native,Festuca muelleri Vickery,Festuca muelleri,native,Vickery,accepted,Similar for the state flora and the APC,native,native,native
Festuca nigrescens Lam.,Festuca nigrescens,introduced,Festuca nigrescens Lam.,Festuca nigrescens,naturalised,Lam.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Festuca pratensis Huds.,Festuca pratensis,introduced,Lolium pratense (Huds.) Darbysh.,Lolium pratense,naturalised,(Huds.) Darbysh.,nomenclatural synonym,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Festuca rubra L. subsp. rubra,Festuca rubra subsp. rubra,introduced,Festuca rubra L.,Festuca rubra,naturalised,L.,nomenclatural synonym,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
"Ficinia nodosa (Rottb.) Goetgh., Muasya & D.A.Simpson",Ficinia nodosa,native,"Ficinia nodosa (Rottb.) Goetgh., Muasya & D.A.Simpson",Ficinia nodosa,native,"(Rottb.) Goetgh., Muasya & D.A.Simpson",accepted,Similar for the state flora and the APC,native,native,native
Ficus carica L.,Ficus carica,introduced,Ficus carica L.,Ficus carica,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Ficus coronata Spin,Ficus coronata,native,Ficus coronata Spin,Ficus coronata,native,Spin,accepted,Similar for the state flora and the APC,native,native,native
Ficus fraseri Miq.,Ficus fraseri,native,Ficus fraseri Miq.,Ficus fraseri,native,Miq.,accepted,Similar for the state flora and the APC,native,native,native
Ficus henneana Miq.,Ficus henneana,native,Ficus henneana Miq.,Ficus henneana,native,Miq.,accepted,Similar for the state flora and the APC,native,native,native
Ficus macrophylla Desf. ex Pers.,Ficus macrophylla,native,Ficus macrophylla Desf. ex Pers.,Ficus macrophylla,native,Desf. ex Pers.,accepted,Similar for the state flora and the APC,native,native,native
Ficus macrophylla Desf. ex Pers. f. macrophylla,Ficus macrophylla f. macrophylla,native,Ficus macrophylla Desf. ex Pers. f. macrophylla,Ficus macrophylla f. macrophylla,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Ficus macrophylla f. columnaris (C.Moore) D.J.Dixon,Ficus macrophylla f. columnaris,native,Ficus macrophylla f. columnaris (C.Moore) D.J.Dixon,Ficus macrophylla f. columnaris,NA,(C.Moore) D.J.Dixon,accepted,Not recorded on the APC as present in this state,native,native,native
Ficus obliqua G.Forst. var. obliqua,Ficus obliqua var. obliqua,native,Ficus obliqua G.Forst.,Ficus obliqua,native,G.Forst.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Ficus pumila L.,Ficus pumila,introduced,Ficus pumila L.,Ficus pumila,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Ficus rubiginosa Desf. ex Vent.,Ficus rubiginosa,native,Ficus rubiginosa Desf. ex Vent.,Ficus rubiginosa,native,Desf. ex Vent.,accepted,Similar for the state flora and the APC,native,native,native
Ficus superba Miq.,Ficus superba,introduced,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,introduced,introduced,not enough information to assign degree of establishment
Ficus virens Aiton,Ficus virens,native,Ficus virens Aiton,Ficus virens,native,Aiton,accepted,Similar for the state flora and the APC,native,native,native
Ficus virens Aiton var. virens,Ficus virens var. virens,native,Ficus virens Aiton var. virens,Ficus virens var. virens,NA,NA,accepted,Not recorded on the APC as present in this state,native,native,native
Ficus watkinsiana F.M.Bailey,Ficus watkinsiana,native,Ficus watkinsiana F.M.Bailey,Ficus watkinsiana,native,F.M.Bailey,accepted,Similar for the state flora and the APC,native,native,native
Fieldia australis A.Cunn.,Fieldia australis,native,Fieldia australis A.Cunn.,Fieldia australis,native,A.Cunn.,accepted,Similar for the state flora and the APC,native,native,native
Fimbristylis aestivalis (Retz.) Vahl,Fimbristylis aestivalis,native,Fimbristylis aestivalis (Retz.) Vahl,Fimbristylis aestivalis,native,(Retz.) Vahl,accepted,Similar for the state flora and the APC,native,native,native
Fimbristylis bisumbellata (Forssk.) Bubani,Fimbristylis bisumbellata,native,Fimbristylis bisumbellata (Forssk.) Bubani,Fimbristylis bisumbellata,native,(Forssk.) Bubani,accepted,Similar for the state flora and the APC,native,native,native
Fimbristylis cinnamometorum (Vahl) Kunth,Fimbristylis cinnamometorum,native,Fimbristylis cinnamometorum (Vahl) Kunth,Fimbristylis cinnamometorum,native,(Vahl) Kunth,accepted,Similar for the state flora and the APC,native,native,native
Fimbristylis dichotoma (L.) Vahl,Fimbristylis dichotoma,native,Fimbristylis dichotoma (L.) Vahl,Fimbristylis dichotoma,native,(L.) Vahl,accepted,Similar for the state flora and the APC,native,native,native
Fimbristylis ferruginea (L.) Vahl,Fimbristylis ferruginea,native,Fimbristylis ferruginea (L.) Vahl,Fimbristylis ferruginea,native,(L.) Vahl,accepted,Similar for the state flora and the APC,native,native,native
Fimbristylis neilsonii F.Muell.,Fimbristylis neilsonii,native,Fimbristylis neilsonii F.Muell.,Fimbristylis neilsonii,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Fimbristylis nutans (Retz.) Vahl,Fimbristylis nutans,native,Fimbristylis nutans (Retz.) Vahl,Fimbristylis nutans,native,(Retz.) Vahl,accepted,Similar for the state flora and the APC,native,native,native
Fimbristylis polytrichoides (Retz.) R.Br.,Fimbristylis polytrichoides,native,Fimbristylis polytrichoides (Retz.) R.Br.,Fimbristylis polytrichoides,native,(Retz.) R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Fimbristylis tristachya R.Br.,Fimbristylis tristachya,native,Fimbristylis tristachya R.Br.,Fimbristylis tristachya,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Fimbristylis vaginata (R.Br.) Domin,Fimbristylis vaginata,native,Abildgaardia vaginata R.Br.,Abildgaardia vaginata,native,R.Br.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Fimbristylis velata R.Br.,Fimbristylis velata,native,Fimbristylis velata R.Br.,Fimbristylis velata,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Flacourtia jangomas (Lour.) Raeusch.,Flacourtia jangomas,NA,Flacourtia jangomas (Lour.) Raeusch.,Flacourtia jangomas,NA,(Lour.) Raeusch.,accepted,Not recorded on the APC as present in this state,NA,NA,NA
Flagellaria indica L.,Flagellaria indica,native,Flagellaria indica L.,Flagellaria indica,native,L.,accepted,Similar for the state flora and the APC,native,native,native
Flaveria australasica Hook.,Flaveria australasica,native,Flaveria trinervia (Spreng.) C.Mohr,Flaveria trinervia,native,(Spreng.) C.Mohr,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Flindersia australis R.Br.,Flindersia australis,native,Flindersia australis R.Br.,Flindersia australis,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Flindersia bennettii F.Muell. ex C.Moore,Flindersia bennettii,native,Flindersia bennettii F.Muell. ex C.Moore,Flindersia bennettii,native,F.Muell. ex C.Moore,accepted,Similar for the state flora and the APC,native,native,native
Flindersia collina F.M.Bailey,Flindersia collina,native,Flindersia collina F.M.Bailey,Flindersia collina,native,F.M.Bailey,accepted,Similar for the state flora and the APC,native,native,native
Flindersia maculosa (Lindl.) Benth.,Flindersia maculosa,native,Flindersia maculosa (Lindl.) Benth.,Flindersia maculosa,native,(Lindl.) Benth.,accepted,Similar for the state flora and the APC,native,native,native
Flindersia schottiana F.Muell.,Flindersia schottiana,native,Flindersia schottiana F.Muell.,Flindersia schottiana,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Flindersia xanthoxyla (A.Cunn. ex Hook.) Domin,Flindersia xanthoxyla,native,Flindersia xanthoxyla (A.Cunn. ex Hook.) Domin,Flindersia xanthoxyla,native,(A.Cunn. ex Hook.) Domin,accepted,Similar for the state flora and the APC,native,native,native
Florestina tripteris DC.,Florestina tripteris,introduced,Florestina tripteris DC.,Florestina tripteris,NA,DC.,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Floydia praealta (F.Muell.) L.A.S.Johnson & B.G.Briggs,Floydia praealta,native,Floydia praealta (F.Muell.) L.A.S.Johnson & B.G.Briggs,Floydia praealta,native,(F.Muell.) L.A.S.Johnson & B.G.Briggs,accepted,Similar for the state flora and the APC,native,native,native
Foeniculum vulgare Mill.,Foeniculum vulgare,introduced,Foeniculum vulgare Mill.,Foeniculum vulgare,naturalised,Mill.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Fontainea australis Jessup & Guymer,Fontainea australis,native,Fontainea australis Jessup & Guymer,Fontainea australis,native,Jessup & Guymer,accepted,Similar for the state flora and the APC,native,native,native
Fontainea oraria Jessup & Guymer,Fontainea oraria,native,Fontainea oraria Jessup & Guymer,Fontainea oraria,native,Jessup & Guymer,accepted,Similar for the state flora and the APC,native,native,native
"Fontainea sp. Coffs Harbour (A.S.Benwell 341, NSW1102027)",Fontaineasp. Coffs,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Frankenia annua Summerh.,Frankenia annua,native,Frankenia annua Summerh.,Frankenia annua,native,Summerh.,accepted,Similar for the state flora and the APC,native,native,native
Frankenia connata Sprague,Frankenia connata,native,Frankenia connata Sprague,Frankenia connata,native,Sprague,accepted,Similar for the state flora and the APC,native,native,native
Frankenia crispa J.M.Black,Frankenia crispa,native,Frankenia crispa J.M.Black,Frankenia crispa,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Frankenia cupularis Summerh.,Frankenia cupularis,native,Frankenia cupularis Summerh.,Frankenia cupularis,native,Summerh.,accepted,Similar for the state flora and the APC,native,native,native
Frankenia foliosa J.M.Black,Frankenia foliosa,native,Frankenia foliosa J.M.Black,Frankenia foliosa,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Frankenia gracilis Summerh.,Frankenia gracilis,native,Frankenia gracilis Summerh.,Frankenia gracilis,native,Summerh.,accepted,Similar for the state flora and the APC,native,native,native
Frankenia latior Sprague & Summerh.,Frankenia latior,native,Frankenia latior Sprague & Summerh.,Frankenia latior,native,Sprague & Summerh.,accepted,Similar for the state flora and the APC,native,native,native
Frankenia serpyllifolia Lindl.,Frankenia serpyllifolia,native,Frankenia serpyllifolia Lindl.,Frankenia serpyllifolia,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Frankenia uncinata Sprague & Summerh.,Frankenia uncinata,native,Frankenia uncinata Sprague & Summerh.,Frankenia uncinata,native,Sprague & Summerh.,accepted,Similar for the state flora and the APC,native,native,native
Fraxinus angustifolia Vahl subsp. angustifolia,Fraxinus angustifolia subsp. angustifolia,introduced,Fraxinus angustifolia Vahl subsp. angustifolia,Fraxinus angustifolia subsp. angustifolia,naturalised,NA,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Fraxinus chinensis Roxb.,Fraxinus chinensis,introduced,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,introduced,introduced,not enough information to assign degree of establishment
Fraxinus griffithii C.B.Clarke,Fraxinus griffithii,introduced,Fraxinus griffithii C.B.Clarke,Fraxinus griffithii,NA,C.B.Clarke,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Fraxinus pennsylvanica Marshall,Fraxinus pennsylvanica,introduced,Fraxinus pennsylvanica Marshall,Fraxinus pennsylvanica,NA,Marshall,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Freesia hybrid,Freesia hybrid,introduced,Freesia leichtlinii Klatt subsp. leichtlinii x Freesia leichtlinii subsp. alba (G.L.Mey.) J.C.Manning & Goldblatt,Freesia leichtlinii subsp. leichtlinii x Freesia leichtlinii subsp. alba,naturalised,Klatt subsp. leichtlinii x Freesia leichtlinii subsp. alba (G.L.Mey.) J.C.Manning & Goldblatt,taxonomic synonym,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Freesia laxa (Thunb.) Goldblatt & J.C.Manning,Freesia laxa,introduced,Freesia laxa (Thunb.) Goldblatt & J.C.Manning,Freesia laxa,naturalised,(Thunb.) Goldblatt & J.C.Manning,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Freycinetia excelsa F.Muell.,Freycinetia excelsa,native,Freycinetia excelsa F.Muell.,Freycinetia excelsa,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Froelichia gracilis (Hook.) Moq.,Froelichia gracilis,introduced,Froelichia gracilis (Hook.) Moq.,Froelichia gracilis,naturalised,(Hook.) Moq.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Fuchsia magellanica Lam.,Fuchsia magellanica,introduced,Fuchsia magellanica Lam.,Fuchsia magellanica,naturalised,Lam.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Fuirena ciliaris (L.) Roxb.,Fuirena ciliaris,native,Fuirena ciliaris (L.) Roxb.,Fuirena ciliaris,native,(L.) Roxb.,accepted,Similar for the state flora and the APC,native,native,native
Fuirena incrassata S.T.Blake,Fuirena incrassata,native,Fuirena incrassata S.T.Blake,Fuirena incrassata,native,S.T.Blake,accepted,Similar for the state flora and the APC,native,native,native
Fumaria bastardii Boreau,Fumaria bastardii,introduced,Fumaria bastardii Boreau,Fumaria bastardii,naturalised,Boreau,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Fumaria capreolata L.,Fumaria capreolata,introduced,Fumaria capreolata L.,Fumaria capreolata,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Fumaria capreolata L. subsp. capreolata,Fumaria capreolata subsp. capreolata,introduced,Fumaria capreolata L.,Fumaria capreolata,naturalised,L.,nomenclatural synonym,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Fumaria densiflora DC.,Fumaria densiflora,introduced,Fumaria densiflora DC.,Fumaria densiflora,naturalised,DC.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Fumaria indica (Hausskn.) Pugsley,Fumaria indica,introduced,Fumaria indica (Hausskn.) Pugsley,Fumaria indica,naturalised,(Hausskn.) Pugsley,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Fumaria muralis Sond. ex W.Koch,Fumaria muralis,introduced,Fumaria muralis Sond. ex W.D.J.Koch,Fumaria muralis,naturalised,Sond. ex W.D.J.Koch,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Fumaria muralis Sond. ex W.Koch subsp. muralis,Fumaria muralis subsp. muralis,introduced,Fumaria muralis Sond. ex W.D.J.Koch subsp. muralis,Fumaria muralis subsp. muralis,naturalised,NA,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Fumaria officinalis L. subsp. officinalis,Fumaria officinalis subsp. officinalis,introduced,Fumaria officinalis L. subsp. officinalis,Fumaria officinalis subsp. officinalis,naturalised,NA,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Fumaria officinalis subsp. wirtgenii (Koch) Arcang.,Fumaria officinalis subsp. wirtgenii,introduced,Fumaria officinalis subsp. wirtgenii (W.D.J.Koch) Arcang.,Fumaria officinalis subsp. wirtgenii,doubtfully naturalised,(W.D.J.Koch) Arcang.,accepted,"According to the state flora is introduced, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,established
Fumaria parviflora Lam.,Fumaria parviflora,introduced,Fumaria parviflora Lam.,Fumaria parviflora,naturalised,Lam.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Furcraea foetida (L.) Haw.,Furcraea foetida,introduced,Furcraea foetida (L.) Haw.,Furcraea foetida,naturalised,(L.) Haw.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Gahnia aspera (R.Br.) Spreng.,Gahnia aspera,native,Gahnia aspera (R.Br.) Spreng.,Gahnia aspera,native,(R.Br.) Spreng.,accepted,Similar for the state flora and the APC,native,native,native
Gahnia clarkei Benl,Gahnia clarkei,native,Gahnia clarkei Benl,Gahnia clarkei,native,Benl,accepted,Similar for the state flora and the APC,native,native,native
Gahnia erythrocarpa R.Br.,Gahnia erythrocarpa,native,Gahnia erythrocarpa R.Br.,Gahnia erythrocarpa,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Gahnia filifolia (C.Presl) Kuek. ex Benl,Gahnia filifolia,native,Gahnia filifolia (C.Presl) Kük. ex Benl,Gahnia filifolia,native,(C.Presl) Kük. ex Benl,accepted,Similar for the state flora and the APC,native,native,native
Gahnia filum (Labill.) F.Muell.,Gahnia filum,native,Gahnia filum (Labill.) F.Muell.,Gahnia filum,native,(Labill.) F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Gahnia grandis (Labill.) S.T.Blake,Gahnia grandis,native,Gahnia grandis (Labill.) S.T.Blake,Gahnia grandis,native,(Labill.) S.T.Blake,accepted,Similar for the state flora and the APC,native,native,native
Gahnia howeana R.O.Gardner,Gahnia howeana,native,Gahnia howeana R.O.Gardner,Gahnia howeana,NA,R.O.Gardner,accepted,Not recorded on the APC as present in this state,native,native,native
Gahnia insignis S.T.Blake,Gahnia insignis,native,Gahnia insignis S.T.Blake,Gahnia insignis,native,S.T.Blake,accepted,Similar for the state flora and the APC,native,native,native
Gahnia lanigera (R.Br.) Benth.,Gahnia lanigera,native,Gahnia lanigera (R.Br.) Benth.,Gahnia lanigera,native,(R.Br.) Benth.,accepted,Similar for the state flora and the APC,native,native,native
Gahnia melanocarpa R.Br.,Gahnia melanocarpa,native,Gahnia melanocarpa R.Br.,Gahnia melanocarpa,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Gahnia microstachya Benth.,Gahnia microstachya,native,Gahnia microstachya Benth.,Gahnia microstachya,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Gahnia radula (R.Br.) Benth.,Gahnia radula,native,Gahnia radula (R.Br.) Benth.,Gahnia radula,native,(R.Br.) Benth.,accepted,Similar for the state flora and the APC,native,native,native
Gahnia sieberiana Kunth,Gahnia sieberiana,native,Gahnia sieberiana Kunth,Gahnia sieberiana,native,Kunth,accepted,Similar for the state flora and the APC,native,native,native
Gahnia subaequiglumis S.T.Blake,Gahnia subaequiglumis,native,Gahnia subaequiglumis S.T.Blake,Gahnia subaequiglumis,native,S.T.Blake,accepted,Similar for the state flora and the APC,native,native,native
Gahnia trifida Labill.,Gahnia trifida,native,Gahnia trifida Labill.,Gahnia trifida,NA,Labill.,accepted,Not recorded on the APC as present in this state,native,native,native
Gaillardia x grandiflora Van Houtte,Gaillardia x grandiflora,introduced,Gaillardia x grandiflora Van Houtte,Gaillardia x grandiflora,naturalised,Van Houtte,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Galactia tenuiflora var. lucida Bakh.,Galactia tenuiflora var. lucida,native,Galactia tenuiflora var. lucida Baker,Galactia tenuiflora var. lucida,native,Baker,accepted,Similar for the state flora and the APC,native,native,native
Galactia tenuiflora var. villosa (Wight & Arn.) Benth.,Galactia tenuiflora var. villosa,native,Galactia tenuiflora var. villosa (Wight & Arn.) Benth.,Galactia tenuiflora var. villosa,native,(Wight & Arn.) Benth.,accepted,Similar for the state flora and the APC,native,native,native
Galenia pubescens (Eckl. & Zeyher) Druce var. pubescens,Galenia pubescens var. pubescens,introduced,Aizoon pubescens Eckl. & Zeyh.,Aizoon pubescens,naturalised,Eckl. & Zeyh.,nomenclatural synonym,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Galinsoga parviflora Cav.,Galinsoga parviflora,introduced,Galinsoga parviflora Cav.,Galinsoga parviflora,naturalised,Cav.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Galium aparine L.,Galium aparine,introduced,Galium aparine L.,Galium aparine,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Galium australe DC.,Galium australe,native,Galium australe DC.,Galium australe,native,DC.,accepted,Similar for the state flora and the APC,native,native,native
Galium binifolium N.A.Wakef. subsp. binifolium,Galium binifolium subsp. binifolium,native,Galium binifolium N.A.Wakef. subsp. binifolium,Galium binifolium subsp. binifolium,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Galium binifolium subsp. conforme I.Thomps.,Galium binifolium subsp. conforme,native,Galium binifolium subsp. conforme I.Thomps.,Galium binifolium subsp. conforme,native,I.Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Galium bungoniensis I.Thomps.,Galium bungoniensis,native,Galium bungoniensis I.Thomps.,Galium bungoniensis,native,I.Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Galium ciliare Hook.f.,Galium ciliare,native,Galium ciliare Hook.f.,Galium ciliare,native,Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Galium ciliare Hook.f. subsp. ciliare,Galium ciliare subsp. ciliare,native,Galium ciliare Hook.f. subsp. ciliare,Galium ciliare subsp. ciliare,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Galium curvihirtum Ehrend. & McGill.,Galium curvihirtum,NA,Galium curvihirtum Ehrend. & McGill.,Galium curvihirtum,native,Ehrend. & McGill.,accepted,Status not assigned on the state flora,native,native,native
Galium divaricatum Lam.,Galium divaricatum,introduced,Galium divaricatum Pourr. ex Lam.,Galium divaricatum,naturalised,Pourr. ex Lam.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Galium gaudichaudii DC.,Galium gaudichaudii,native,Galium gaudichaudii DC.,Galium gaudichaudii,native,DC.,accepted,Similar for the state flora and the APC,native,native,native
Galium gaudichaudii DC. subsp. gaudichaudii,Galium gaudichaudii subsp. gaudichaudii,native,Galium gaudichaudii DC. subsp. gaudichaudii,Galium gaudichaudii subsp. gaudichaudii,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Galium gaudichaudii subsp. parviflorum I.Thomps.,Galium gaudichaudii subsp. parviflorum,native,Galium gaudichaudii subsp. parviflorum I.Thomps.,Galium gaudichaudii subsp. parviflorum,native,I.Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Galium leiocarpum I.Thomps.,Galium leiocarpum,native,Galium leiocarpum I.Thomps.,Galium leiocarpum,native,I.Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Galium leptogonium I.Thomps.,Galium leptogonium,native,Galium leptogonium I.Thomps.,Galium leptogonium,native,I.Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Galium liratum N.A.Wakef.,Galium liratum,native,Galium liratum N.A.Wakef.,Galium liratum,native,N.A.Wakef.,accepted,Similar for the state flora and the APC,native,native,native
Galium microlobum I.Thomps.,Galium microlobum,native,Galium microlobum I.Thomps.,Galium microlobum,native,I.Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Galium murale (L.) All.,Galium murale,introduced,Galium murale (L.) All.,Galium murale,naturalised,(L.) All.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Galium palustre L.,Galium palustre,introduced,Galium palustre L.,Galium palustre,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Galium polyanthum I.Thomps.,Galium polyanthum,native,Galium polyanthum I.Thomps.,Galium polyanthum,native,I.Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Galium roddii Ehrend. & McGill.,Galium roddii,native,Galium roddii Ehrend. & McGill.,Galium roddii,native,Ehrend. & McGill.,accepted,Similar for the state flora and the APC,native,native,native
Galium spurium L.,Galium spurium,introduced,Galium spurium L.,Galium spurium,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Galium tricornutum Dandy,Galium tricornutum,introduced,Galium tricornutum Dandy,Galium tricornutum,naturalised,Dandy,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Gamochaeta americana (Mill.) Wedd.,Gamochaeta americana,introduced,Gamochaeta americana (Mill.) Wedd.,Gamochaeta americana,naturalised,(Mill.) Wedd.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Gamochaeta antillana (Urb.) Anderb.,Gamochaeta antillana,native colonising,Gamochaeta antillana (Urb.) Anderb.,Gamochaeta antillana,naturalised,(Urb.) Anderb.,accepted,"According to the state flora is native colonising, while according to the APC is naturalised",naturalised,introduced,established
Gamochaeta calviceps (Fernald) Cabrera,Gamochaeta calviceps,introduced,Gamochaeta calviceps (Fernald) Cabrera,Gamochaeta calviceps,naturalised,(Fernald) Cabrera,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Gamochaeta coarctata (Willd.) Kerguelen,Gamochaeta coarctata,introduced,Gamochaeta coarctata (Willd.) Kerguelen,Gamochaeta coarctata,naturalised,(Willd.) Kerguelen,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Gamochaeta pensylvanica (Willd.) Cabrera,Gamochaeta pensylvanica,introduced,Gamochaeta pensylvanica (Willd.) Cabrera,Gamochaeta pensylvanica,naturalised,(Willd.) Cabrera,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Gamochaeta purpurea (L.) Cabrera,Gamochaeta purpurea,introduced,Gamochaeta purpurea (L.) Cabrera,Gamochaeta purpurea,naturalised,(L.) Cabrera,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Gastridium phleoides (Nees & B.Mey.) C.E.Hubb.,Gastridium phleoides,introduced,Gastridium phleoides (Nees & Meyen) C.E.Hubb.,Gastridium phleoides,naturalised,(Nees & Meyen) C.E.Hubb.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Gastrodia procera G.W.Carr,Gastrodia procera,native,Gastrodia procera G.W.Carr,Gastrodia procera,native,G.W.Carr,accepted,Similar for the state flora and the APC,native,native,native
