State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Caladenia concolor Fitzg.,Caladenia concolor,presumed extinct,Caladenia concolor Fitzg.,Caladenia concolor,native,Fitzg.,accepted,"According to the state flora is presumed extinct, while according to the APC is native",native,native,native
Caladenia conferta D.L.Jones,Caladenia conferta,native,Caladenia conferta D.L.Jones,Caladenia conferta,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Caladenia congesta R.Br.,Caladenia congesta,native,Caladenia congesta R.Br.,Caladenia congesta,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia cruciformis D.L.Jones,Caladenia cruciformis,presumed extinct,Caladenia cruciformis D.L.Jones,Caladenia cruciformis,native,D.L.Jones,accepted,"According to the state flora is presumed extinct, while according to the APC is native",native,native,native
Caladenia cucullata Fitzg.,Caladenia cucullata,native,Caladenia cucullata Fitzg.,Caladenia cucullata,native,Fitzg.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia dilatata complex,Caladenia dilatata complex,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Caladenia dilatata R.Br.,Caladenia dilatata,native,Caladenia dilatata R.Br.,Caladenia dilatata,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia diversiflora (R.J.Bates) R.J.Bates,Caladenia diversiflora,native,Caladenia diversiflora (R.J.Bates) R.J.Bates,Caladenia diversiflora,native,(R.J.Bates) R.J.Bates,accepted,Similar for the state flora and the APC,native,native,native
Caladenia filamentosa complex,Caladenia filamentosa complex,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Caladenia filamentosa R.Br.,Caladenia filamentosa,native,Caladenia filamentosa R.Br.,Caladenia filamentosa,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia flaccida D.L.Jones,Caladenia flaccida,native,Caladenia flaccida D.L.Jones,Caladenia flaccida,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Caladenia flindersica (D.L.Jones) R.J.Bates,Caladenia flindersica,native,Caladenia flindersica (D.L.Jones) R.J.Bates,Caladenia flindersica,native,(D.L.Jones) R.J.Bates,accepted,Similar for the state flora and the APC,native,native,native
Caladenia formosa G.W.Carr,Caladenia formosa,native,Caladenia formosa G.W.Carr,Caladenia formosa,native,G.W.Carr,accepted,Similar for the state flora and the APC,native,native,native
Caladenia fragrantissima D.L.Jones & G.W.Carr,Caladenia fragrantissima,native,Caladenia fragrantissima D.L.Jones & G.W.Carr,Caladenia fragrantissima,native,D.L.Jones & G.W.Carr,accepted,Similar for the state flora and the APC,native,native,native
Caladenia fuliginosa (D.L.Jones) R.J.Bates,Caladenia fuliginosa,native,Caladenia fuliginosa (D.L.Jones) R.J.Bates,Caladenia fuliginosa,native,(D.L.Jones) R.J.Bates,accepted,Similar for the state flora and the APC,native,native,native
Caladenia fulva G.W.Carr,Caladenia fulva,native,Caladenia fulva G.W.Carr,Caladenia fulva,native,G.W.Carr,accepted,Similar for the state flora and the APC,native,native,native
Caladenia fuscata (Rchb.f.) M.A.Clem. & D.L.Jones,Caladenia fuscata,native,Caladenia fuscata (Rchb.f.) M.A.Clem. & D.L.Jones,Caladenia fuscata,native,(Rchb.f.) M.A.Clem. & D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Caladenia gladiolata R.S.Rogers,Caladenia gladiolata,native,Caladenia gladiolata R.S.Rogers,Caladenia gladiolata,native,R.S.Rogers,accepted,Similar for the state flora and the APC,native,native,native
Caladenia hastata (Nicholls) Rupp,Caladenia hastata,presumed extinct,Caladenia hastata (Nicholls) Rupp,Caladenia hastata,native,(Nicholls) Rupp,accepted,"According to the state flora is presumed extinct, while according to the APC is native",native,native,native
Caladenia hesperia D.L.Jones & M.A.Clem.,Caladenia hesperia,native,Caladenia hesperia D.L.Jones & M.A.Clem.,Caladenia hesperia,native,D.L.Jones & M.A.Clem.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia interanea (D.L.Jones) R.J.Bates,Caladenia interanea,native,Caladenia interanea (D.L.Jones) R.J.Bates,Caladenia interanea,native,(D.L.Jones) R.J.Bates,accepted,Similar for the state flora and the APC,native,native,native
Caladenia intuta (D.L.Jones) R.J.Bates,Caladenia intuta,native,Caladenia intuta (D.L.Jones) R.J.Bates,Caladenia intuta,native,(D.L.Jones) R.J.Bates,accepted,Similar for the state flora and the APC,native,native,native
Caladenia iridescens R.S.Rogers,Caladenia iridescens,native,Caladenia iridescens R.S.Rogers,Caladenia iridescens,native,R.S.Rogers,accepted,Similar for the state flora and the APC,native,native,native
Caladenia latifolia R.Br.,Caladenia latifolia,native,Caladenia latifolia R.Br.,Caladenia latifolia,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia leptochila Fitzg.,Caladenia leptochila subsp.,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Caladenia leptochila Fitzg. subsp. dentata (D.L.Jones) R.J.Bates,Caladenia leptochila subsp. dentata,native,Caladenia leptochila subsp. dentata (D.L.Jones) R.J.Bates,Caladenia leptochila subsp. dentata,native,(D.L.Jones) R.J.Bates,accepted,Similar for the state flora and the APC,native,native,native
Caladenia leptochila Fitzg. subsp. leptochila,Caladenia leptochila subsp. leptochila,native,Caladenia leptochila Fitzg. subsp. leptochila,Caladenia leptochila subsp. leptochila,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Caladenia littoricola R.J.Bates,Caladenia littoricola,native,Caladenia littoricola R.J.Bates,Caladenia littoricola,native,R.J.Bates,accepted,Similar for the state flora and the APC,native,native,native
Caladenia lowanensis G.W.Carr,Caladenia lowanensis,native,Caladenia lowanensis G.W.Carr,Caladenia lowanensis,native,G.W.Carr,accepted,Similar for the state flora and the APC,native,native,native
Caladenia macroclavia D.L.Jones,Caladenia macroclavia,native,Caladenia macroclavia D.L.Jones,Caladenia macroclavia,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Caladenia moschata (D.L.Jones) G.N.Backh.,Caladenia moschata,native,Caladenia moschata (D.L.Jones) G.N.Backh.,Caladenia moschata,native,(D.L.Jones) G.N.Backh.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia necrophylla D.L.Jones,Caladenia necrophylla,native,Caladenia necrophylla D.L.Jones,Caladenia necrophylla,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Caladenia ornata (Nicholls) D.L.Jones,Caladenia ornata,native,Caladenia ornata (Nicholls) D.L.Jones,Caladenia ornata,native,(Nicholls) D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Caladenia ovata R.S.Rogers,Caladenia ovata,native,Caladenia ovata R.S.Rogers,Caladenia ovata,native,R.S.Rogers,accepted,Similar for the state flora and the APC,native,native,native
Caladenia parva G.W.Carr,Caladenia parva,native,Caladenia parva G.W.Carr,Caladenia parva,native,G.W.Carr,accepted,Similar for the state flora and the APC,native,native,native
Caladenia prolata D.L.Jones,Caladenia prolata,native,Caladenia prolata D.L.Jones,Caladenia prolata,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Caladenia pusilla W.M.Curtis,Caladenia pusilla,native,Caladenia pusilla W.M.Curtis,Caladenia pusilla,native,W.M.Curtis,accepted,Similar for the state flora and the APC,native,native,native
Caladenia reticulata Fitzg.,Caladenia reticulata,native,Caladenia reticulata Fitzg.,Caladenia reticulata,native,Fitzg.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia richardsiorum D.L.Jones,Caladenia richardsiorum,native,Caladenia richardsiorum D.L.Jones,Caladenia richardsiorum,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Caladenia rigida R.S.Rogers,Caladenia rigida,native,Caladenia rigida R.S.Rogers,Caladenia rigida,native,R.S.Rogers,accepted,Similar for the state flora and the APC,native,native,native
Caladenia sanguinea D.L.Jones,Caladenia sanguinea,native,Caladenia sanguinea D.L.Jones,Caladenia sanguinea,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Caladenia saxatilis (D.L.Jones) R.J.Bates,Caladenia saxatilis,native,Caladenia saxatilis (D.L.Jones) R.J.Bates,Caladenia saxatilis,native,(D.L.Jones) R.J.Bates,accepted,Similar for the state flora and the APC,native,native,native
Caladenia septuosa D.L.Jones,Caladenia septuosa,native,Caladenia septuosa D.L.Jones,Caladenia septuosa,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Caladenia sp. Brown bayonets (R.Bates 59762)  SA Herbarium,Caladenia sp. Brown bayonets (R.Bates 59762),native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Caladenia sp. Finniss (R.Bates 308)  R.J.Bates,Caladenia sp. Finniss (R.Bates 308),presumed extinct,Caladenia sp. Finniss (R.Bates 308) R.J.Bates,Caladenia sp. Finniss (R.Bates 308),native,R.J.Bates,accepted,"According to the state flora is presumed extinct, while according to the APC is native",native,native,native
Caladenia sp. Monarto South (H.Goldsack 163 AD97708605A)  R.J.Bates,Caladenia sp. Monarto South (H.Goldsack 163 AD97708605A),native,Caladenia sp. Monarto South (H.Goldsack 163 AD97708605A) R.J.Bates,Caladenia sp. Monarto South (H.Goldsack 163 AD97708605A),native,R.J.Bates,accepted,Similar for the state flora and the APC,native,native,native
Caladenia sp. Southeast (R.Bates 66283)  R.Bates,Caladenia sp. Southeast (R.Bates 66283),native,Caladenia sp. Southeast (R.Bates 66283) R.J.Bates,Caladenia sp. Southeast (R.Bates 66283),native,R.J.Bates,accepted,Similar for the state flora and the APC,native,native,native
Caladenia sp. White (R.Bates 41056)  R.J.Bates,Caladenia sp. White (R.Bates 41056),native,Caladenia sp. White (R.Bates 41056) R.J.Bates,Caladenia sp. White (R.Bates 41056),native,R.J.Bates,accepted,Similar for the state flora and the APC,native,native,native
Caladenia stellata D.L.Jones,Caladenia stellata,native,Caladenia stellata D.L.Jones,Caladenia stellata,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Caladenia stricta (R.J.Bates) R.J.Bates,Caladenia stricta,native,Caladenia stricta (R.J.Bates) R.J.Bates,Caladenia stricta,native,(R.J.Bates) R.J.Bates,accepted,Similar for the state flora and the APC,native,native,native
Caladenia strigosa (D.L.Jones) R.J.Bates,Caladenia strigosa,native,Caladenia strigosa (D.L.Jones) R.J.Bates,Caladenia strigosa,native,(D.L.Jones) R.J.Bates,accepted,Similar for the state flora and the APC,native,native,native
Caladenia subglabriphylla (R.J.Bates) M.A.Clem.,Caladenia subglabriphylla,native,Caladenia subglabriphylla (R.J.Bates) M.A.Clem.,Caladenia subglabriphylla,native,(R.J.Bates) M.A.Clem.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia tensa G.W.Carr,Caladenia tensa,native,Caladenia tensa G.W.Carr,Caladenia tensa,native,G.W.Carr,accepted,Similar for the state flora and the APC,native,native,native
Caladenia tentaculata Schltdl.,Caladenia tentaculata,native,Caladenia tentaculata Schltdl.,Caladenia tentaculata,native,Schltdl.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia toxochila Tate,Caladenia toxochila,native,Caladenia toxochila Tate,Caladenia toxochila,native,Tate,accepted,Similar for the state flora and the APC,native,native,native
Caladenia valida (Nicholls) M.A.Clem. & D.L.Jones,Caladenia valida,native,Caladenia valida (Nicholls) M.A.Clem. & D.L.Jones,Caladenia valida,native,(Nicholls) M.A.Clem. & D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Caladenia venusta G.W.Carr,Caladenia venusta,native,Caladenia venusta G.W.Carr,Caladenia venusta,native,G.W.Carr,accepted,Similar for the state flora and the APC,native,native,native
Caladenia verrucosa G.W.Carr,Caladenia verrucosa,native,Caladenia verrucosa G.W.Carr,Caladenia verrucosa,native,G.W.Carr,accepted,Similar for the state flora and the APC,native,native,native
Caladenia versicolor G.W.Carr,Caladenia versicolor,presumed extinct,Caladenia versicolor G.W.Carr,Caladenia versicolor,native,G.W.Carr,accepted,"According to the state flora is presumed extinct, while according to the APC is native",native,native,native
Caladenia viriosa (R.J.Bates) R.J.Bates,Caladenia viriosa,native,Caladenia viriosa (R.J.Bates) R.J.Bates,Caladenia viriosa,native,(R.J.Bates) R.J.Bates,accepted,Similar for the state flora and the APC,native,native,native
Caladenia vulgaris D.L.Jones,Caladenia vulgaris,native,Caladenia vulgaris D.L.Jones,Caladenia vulgaris,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Caladenia White spider orchid group,Caladenia White spider orchid group,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Caladenia woolcockiorum D.L.Jones,Caladenia woolcockiorum,native,Caladenia woolcockiorum D.L.Jones,Caladenia woolcockiorum,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Caladenia x ensigera (D.L.Jones) R.J.Bates,Caladenia x ensigera,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Caladenia x idiastes Hopper & A.P.Br.,Caladenia x idiastes,native,Caladenia x idiastes Hopper & A.P.Br.,Caladenia x idiastes,native,Hopper & A.P.Br.,accepted,Similar for the state flora and the APC,native,native,native
Caladenia x variabilis Nicholls,Caladenia x variabilis,native,Caladenia x variabilis Nicholls,Caladenia x variabilis,native,Nicholls,accepted,Similar for the state flora and the APC,native,native,native
Caladenia xanthochila D.Beards. & C.Beards.,Caladenia xanthochila,presumed extinct,Caladenia xanthochila D.Beardsell & C.Beardsell,Caladenia xanthochila,native,D.Beardsell & C.Beardsell,accepted,"According to the state flora is presumed extinct, while according to the APC is native",native,native,native
Caladenia xantholeuca D.L.Jones,Caladenia xantholeuca,native,Caladenia xantholeuca D.L.Jones,Caladenia xantholeuca,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Caladenia zephyra (D.L.Jones) R.J.Bates,Caladenia zephyra,native,Caladenia zephyra (D.L.Jones) R.J.Bates,Caladenia zephyra,native,(D.L.Jones) R.J.Bates,accepted,Similar for the state flora and the APC,native,native,native
Calamintha nepeta (L.) Savi subsp. glandulosa (Req.)P.W.Ball,Calamintha nepeta subsp. glandulosa,introduced,Calamintha nepeta subsp. glandulosa (Req.) P.W.Ball,Calamintha nepeta subsp. glandulosa,naturalised,(Req.) P.W.Ball,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Calandrinia balonensis Lindl.,Calandrinia balonensis,native,Calandrinia balonensis Lindl.,Calandrinia balonensis,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Calandrinia brevipedata F.Muell.,Calandrinia brevipedata,native,Calandrinia brevipedata F.Muell.,Calandrinia brevipedata,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Calandrinia calyptrata Hook.f.,Calandrinia calyptrata,native,Calandrinia calyptrata Hook.f.,Calandrinia calyptrata,native,Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Calandrinia calyptrata/eremaea,Calandrinia calyptrata/eremaea,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Calandrinia ciliata (Ruiz & Pav.) DC.,Calandrinia ciliata,introduced,Calandrinia ciliata (Ruiz & Pav.) DC.,Calandrinia ciliata,presumed extinct,(Ruiz & Pav.) DC.,accepted,"According to the state flora is introduced, while according to the APC is presumed extinct",introduced,introduced,not enough information to assign degree of establishment
Calandrinia corrigioloides F.Muell. ex Benth.,Calandrinia corrigioloides,native,Calandrinia corrigioloides F.Muell. ex Benth.,Calandrinia corrigioloides,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Calandrinia disperma J.M.Black,Calandrinia disperma,native,Calandrinia disperma J.M.Black,Calandrinia disperma,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Calandrinia eremaea Ewart,Calandrinia eremaea,native,Calandrinia eremaea Ewart,Calandrinia eremaea,native,Ewart,accepted,Similar for the state flora and the APC,native,native,native
Calandrinia granulifera Benth.,Calandrinia granulifera,native,Calandrinia granulifera Benth.,Calandrinia granulifera,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Calandrinia polyandra Benth.,Calandrinia polyandra,native,Calandrinia polyandra Benth.,Calandrinia polyandra,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Calandrinia ptychosperma F.Muell.,Calandrinia ptychosperma,native,Calandrinia ptychosperma F.Muell.,Calandrinia ptychosperma,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Calandrinia pumila (Benth.) F.Muell.,Calandrinia pumila,native,Calandrinia pumila (Benth.) F.Muell.,Calandrinia pumila,native,(Benth.) F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Calandrinia remota J.M.Black,Calandrinia remota,native,Calandrinia remota J.M.Black,Calandrinia remota,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Calandrinia reticulata Syeda,Calandrinia reticulata,native,Calandrinia reticulata Syeda,Calandrinia reticulata,native,Syeda,accepted,Similar for the state flora and the APC,native,native,native
Calandrinia sphaerophylla J.M.Black,Calandrinia sphaerophylla,native,Calandrinia sphaerophylla J.M.Black,Calandrinia sphaerophylla,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Calandrinia stagnensis J.M.Black,Calandrinia stagnensis,native,Calandrinia stagnensis J.M.Black,Calandrinia stagnensis,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Calandrinia volubilis Benth.,Calandrinia volubilis,native,Calandrinia volubilis Benth.,Calandrinia volubilis,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Caleana major R.Br.,Caleana major,native,Caleana major R.Br.,Caleana major,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Calectasia intermedia Sond.,Calectasia intermedia,native,Calectasia intermedia Sond.,Calectasia intermedia,native,Sond.,accepted,Similar for the state flora and the APC,native,native,native
Calendula arvensis L.,Calendula arvensis,introduced,Calendula arvensis L.,Calendula arvensis,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Calendula officinalis L.,Calendula officinalis,introduced,Calendula officinalis L.,Calendula officinalis,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Calepina irregularis (Asso) Thell.,Calepina irregularis,introduced,Calepina irregularis (Asso) Thell.,Calepina irregularis,naturalised,(Asso) Thell.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Callistachys lanceolata Vent.,Callistachys lanceolata,introduced,Callistachys lanceolata Vent.,Callistachys lanceolata,naturalised,Vent.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Callistemon brachyandrus Lindl.,Callistemon brachyandrus,native,Callistemon brachyandrus Lindl.,Callistemon brachyandrus,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Callistemon pallidus (Bonpl.) DC.,Callistemon pallidus,introduced,Callistemon pallidus (Bonpl.) DC.,Callistemon pallidus,NA,(Bonpl.) DC.,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Callistemon rugulosus (Schltdl. ex Link) DC.,Callistemon rugulosus,native,Callistemon rugulosus (Schltdl. ex Link) DC.,Callistemon rugulosus,native,(Schltdl. ex Link) DC.,accepted,Similar for the state flora and the APC,native,native,native
Callistemon sieberi DC.,Callistemon sieberi,native,Callistemon sieberi DC.,Callistemon sieberi,native,DC.,accepted,Similar for the state flora and the APC,native,native,native
Callistemon teretifolius F.Muell.,Callistemon teretifolius,native,Callistemon teretifolius F.Muell.,Callistemon teretifolius,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Callistemon viminalis (Sol. ex Gaertn.) G.Don subsp. viminalis,Callistemon viminalis subsp. viminalis,introduced,Callistemon viminalis (Sol. ex Gaertn.) G.Don,Callistemon viminalis,native,(Sol. ex Gaertn.) G.Don,NA,"According to the state flora is introduced, while according to the APC is native",introduced,introduced,not enough information to assign degree of establishment
Callitriche brutia Petagna var. brutia,Callitriche brutia var. brutia,introduced,Callitriche brutia Petagna subsp. brutia,Callitriche brutia subsp. brutia,naturalised,NA,NA,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Callitriche sonderi Hegelm.,Callitriche sonderi,native,Callitriche sonderi Hegelm.,Callitriche sonderi,native,Hegelm.,accepted,Similar for the state flora and the APC,native,native,native
Callitriche stagnalis Scop.,Callitriche stagnalis,introduced,Callitriche stagnalis Scop.,Callitriche stagnalis,naturalised,Scop.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Callitriche umbonata Hegelm.,Callitriche umbonata,native,Callitriche umbonata Hegelm.,Callitriche umbonata,native,Hegelm.,accepted,Similar for the state flora and the APC,native,native,native
Callitris drummondii (Parl.) F.Muell.,Callitris drummondii,introduced,Callitris drummondii (Parl.) F.Muell.,Callitris drummondii,NA,(Parl.) F.Muell.,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Callitris glaucophylla Joy Thomps. & L.A.S.Johnson,Callitris glaucophylla,native,Callitris glaucophylla Joy Thomps. & L.A.S.Johnson,Callitris glaucophylla,native,Joy Thomps. & L.A.S.Johnson,accepted,Similar for the state flora and the APC,native,native,native
Callitris gracilis R.T.Baker,Callitris gracilis,native,Callitris gracilis R.T.Baker,Callitris gracilis,native,R.T.Baker,accepted,Similar for the state flora and the APC,native,native,native
Callitris oblonga Rich. & A.Rich. subsp. oblonga,Callitris oblonga subsp. oblonga,introduced,Callitris oblonga Rich. & A.Rich. subsp. oblonga,Callitris oblonga subsp. oblonga,NA,NA,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Callitris rhomboidea R.Br. ex Rich.,Callitris rhomboidea,native,Callitris rhomboidea R.Br. ex Rich. & A.Rich.,Callitris rhomboidea,native,R.Br. ex Rich. & A.Rich.,accepted,Similar for the state flora and the APC,native,native,native
Callitris sp. Limestone (M.D.Crisp 11785)  M.D.Crisp & L.G.Cook,Callitris sp. Limestone (M.D.Crisp 11785),native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Callitris verrucosa (A.Cunn. ex Endl.) F.Muell.,Callitris verrucosa,native,Callitris verrucosa (A.Cunn. ex Endl.) F.Muell.,Callitris verrucosa,native,(A.Cunn. ex Endl.) F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Calocephalus badmanii P.S.Short,Calocephalus badmanii,native,Calocephalus badmanii P.S.Short,Calocephalus badmanii,native,P.S.Short,accepted,Similar for the state flora and the APC,native,native,native
Calocephalus citreus Less.,Calocephalus citreus,native,Calocephalus citreus Less.,Calocephalus citreus,native,Less.,accepted,Similar for the state flora and the APC,native,native,native
Calocephalus knappii (F.Muell.) Ewart & Jean White,Calocephalus knappii,native,Calocephalus knappii (F.Muell.) Ewart & Jean White,Calocephalus knappii,native,(F.Muell.) Ewart & Jean White,accepted,Similar for the state flora and the APC,native,native,native
Calocephalus lacteus Less.,Calocephalus lacteus,native,Calocephalus lacteus Less.,Calocephalus lacteus,native,Less.,accepted,Similar for the state flora and the APC,native,native,native
Calocephalus platycephalus (F.Muell.) Benth.,Calocephalus platycephalus,native,Calocephalus platycephalus (F.Muell.) Benth.,Calocephalus platycephalus,native,(F.Muell.) Benth.,accepted,Similar for the state flora and the APC,native,native,native
Calocephalus sonderi F.Muell.,Calocephalus sonderi,native,Calocephalus sonderi F.Muell.,Calocephalus sonderi,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Calochilus cupreus R.S.Rogers,Calochilus cupreus,native,Calochilus cupreus R.S.Rogers,Calochilus cupreus,native,R.S.Rogers,accepted,Similar for the state flora and the APC,native,native,native
Calochilus herbaceus Lindl.,Calochilus herbaceus,native,Calochilus herbaceus Lindl.,Calochilus herbaceus,NA,Lindl.,accepted,Not recorded on the APC as present in this state,native,native,native
Calochilus paludosus R.Br.,Calochilus paludosus,native,Calochilus paludosus R.Br.,Calochilus paludosus,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Calochilus platychilus D.L.Jones,Calochilus platychilus,native,Calochilus platychilus D.L.Jones,Calochilus platychilus,NA,D.L.Jones,accepted,Not recorded on the APC as present in this state,native,native,native
Calochilus pruinosus D.L.Jones,Calochilus pruinosus,native,Calochilus pruinosus D.L.Jones,Calochilus pruinosus,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Calochilus robertsonii Benth.,Calochilus robertsonii,native,Calochilus robertsonii Benth.,Calochilus robertsonii,NA,Benth.,accepted,Not recorded on the APC as present in this state,native,native,native
Calostemma abdicatum P.J.Lang,Calostemma abdicatum,native,Calostemma abdicatum P.J.Lang,Calostemma abdicatum,native,P.J.Lang,accepted,Similar for the state flora and the APC,native,native,native
Calostemma luteum Sims,Calostemma luteum,native,Calostemma luteum Sims,Calostemma luteum,native,Sims,accepted,Similar for the state flora and the APC,native,native,native
Calostemma luteum Sims x Calostemma purpureum R.Br.,Calostemma luteum x Calostemma purpureum,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Calostemma purpureum R.Br.,Calostemma purpureum,native,Calostemma purpureum R.Br.,Calostemma purpureum,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Calotis ancyrocarpa J.M.Black,Calotis ancyrocarpa,native,Calotis ancyrocarpa J.M.Black,Calotis ancyrocarpa,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Calotis anthemoides F.Muell.,Calotis anthemoides,native,Calotis anthemoides F.Muell.,Calotis anthemoides,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Calotis breviradiata (Ising) G.L.R.Davis,Calotis breviradiata,native,Calotis breviradiata (Ising) G.L.Davis,Calotis breviradiata,native,(Ising) G.L.Davis,accepted,Similar for the state flora and the APC,native,native,native
Calotis cuneifolia R.Br.,Calotis cuneifolia,native,Calotis cuneifolia R.Br.,Calotis cuneifolia,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Calotis cymbacantha F.Muell.,Calotis cymbacantha,native,Calotis cymbacantha F.Muell.,Calotis cymbacantha,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Calotis erinacea Steetz,Calotis erinacea,native,Calotis erinacea Steetz,Calotis erinacea,native,Steetz,accepted,Similar for the state flora and the APC,native,native,native
Calotis hispidula (F.Muell.) F.Muell.,Calotis hispidula,native,Calotis hispidula (F.Muell.) F.Muell.,Calotis hispidula,native,(F.Muell.) F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Calotis kempei F.Muell.,Calotis kempei,native,Calotis kempei F.Muell.,Calotis kempei,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Calotis lappulacea Benth.,Calotis lappulacea,native,Calotis lappulacea Benth.,Calotis lappulacea,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Calotis latiuscula F.Muell. & Tate,Calotis latiuscula,native,Calotis latiuscula F.Muell. & Tate,Calotis latiuscula,native,F.Muell. & Tate,accepted,Similar for the state flora and the APC,native,native,native
Calotis multicaulis (Turcz.) Druce,Calotis multicaulis,native,Calotis multicaulis (Turcz.) Druce,Calotis multicaulis,native,(Turcz.) Druce,accepted,Similar for the state flora and the APC,native,native,native
Calotis plumulifera F.Muell.,Calotis plumulifera,native,Calotis plumulifera F.Muell.,Calotis plumulifera,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Calotis porphyroglossa F.Muell. ex Benth.,Calotis porphyroglossa,native,Calotis porphyroglossa F.Muell. ex Benth.,Calotis porphyroglossa,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
