Sample ID,Sample Details,Test Name,Result,Units,Absorbance,Time,Manual Dil,Auto Dil
1062,,Nitrate 2,-0.0384,mg N/L,0.012116,Tue May 06 18:34:02 2025,1,1
1032,,Nitrate 2,-0.0391,mg N/L,0.011914,Tue May 06 18:36:07 2025,1,1
1015,,Nitrate 2,-0.042,mg N/L,0.011177,Tue May 06 18:38:11 2025,1,1
1024,,Nitrate 2,-0.0406,mg N/L,0.011553,Tue May 06 18:40:14 2025,1,1
1058,,Nitrate 2,-0.0419,mg N/L,0.011206,Tue May 06 18:42:16 2025,1,1
509X10,,Nitrate 2,-0.0359,mg N/L,0.012738,Tue May 06 18:44:19 2025,1,1
1060,,Nitrate 2,-0.0412,mg N/L,0.011379,Tue May 06 18:46:21 2025,1,1
1042,,Nitrate 2,-0.0405,mg N/L,0.011581,Tue May 06 18:48:23 2025,1,1
1051,,Nitrate 2,-0.0398,mg N/L,0.01174,Tue May 06 18:50:26 2025,1,1
1013,,Nitrate 2,-0.0397,mg N/L,0.011769,Tue May 06 18:52:28 2025,1,1
C C V,,Nitrate 2,1.0441,mg N/L,0.2877,Tue May 06 18:54:30 2025,1,1
C C B ,,Nitrate 2,-0.0294,mg N/L,0.014406,Tue May 06 18:56:33 2025,1,1
1043,,Nitrate 2,-0.0403,mg N/L,0.011625,Tue May 06 18:58:35 2025,1,1
1006,,Nitrate 2,-0.0397,mg N/L,0.011784,Tue May 06 19:00:40 2025,1,1
1011,,Nitrate 2,-0.0397,mg N/L,0.011769,Tue May 06 19:02:44 2025,1,1
1022,,Nitrate 2,-0.0406,mg N/L,0.011538,Tue May 06 19:04:47 2025,1,1
1040,,Nitrate 2,-0.0407,mg N/L,0.011524,Tue May 06 19:06:49 2025,1,1
1047,,Nitrate 2,-0.0397,mg N/L,0.011784,Tue May 06 19:08:51 2025,1,1
1029,,Nitrate 2,-0.0389,mg N/L,0.011986,Tue May 06 19:10:53 2025,1,1
1064,,Nitrate 2,-0.0394,mg N/L,0.011856,Tue May 06 19:12:55 2025,1,1
1052,,Nitrate 2,-0.0403,mg N/L,0.011625,Tue May 06 19:14:57 2025,1,1
1027,,Nitrate 2,-0.0408,mg N/L,0.011495,Tue May 06 19:16:59 2025,1,1
C C V,,Nitrate 2,1.0481,mg N/L,0.288737,Tue May 06 19:19:01 2025,1,1
C C B ,,Nitrate 2,-0.0303,mg N/L,0.014159,Tue May 06 19:21:04 2025,1,1
1016,,Nitrate 2,-0.0425,mg N/L,0.011048,Tue May 06 19:23:07 2025,1,1
1020,,Nitrate 2,-0.0412,mg N/L,0.011394,Tue May 06 19:25:11 2025,1,1
548X10,,Nitrate 2,-0.0409,mg N/L,0.011466,Tue May 06 19:27:15 2025,1,1
1014,,Nitrate 2,-0.0407,mg N/L,0.011509,Tue May 06 19:29:18 2025,1,1
1034,,Nitrate 2,-0.041,mg N/L,0.011437,Tue May 06 19:31:20 2025,1,1
1048,,Nitrate 2,-0.0399,mg N/L,0.011711,Tue May 06 19:33:22 2025,1,1
1008,,Nitrate 2,-0.0404,mg N/L,0.011596,Tue May 06 19:35:24 2025,1,1
1071,,Nitrate 2,-0.0411,mg N/L,0.011408,Tue May 06 19:37:27 2025,1,1
1045,,Nitrate 2,-0.0411,mg N/L,0.011408,Tue May 06 19:39:29 2025,1,1
1005,,Nitrate 2,-0.0424,mg N/L,0.011091,Tue May 06 19:41:32 2025,1,1
C C V,,Nitrate 2,1.0593,mg N/L,0.291589,Tue May 06 19:43:37 2025,1,1
C C B ,,Nitrate 2,-0.03,mg N/L,0.014246,Tue May 06 19:45:41 2025,1,1
1018,,Nitrate 2,-0.0445,mg N/L,0.010543,Tue May 06 19:46:36 2025,1,1
1019,,Nitrate 2,-0.0455,mg N/L,0.010284,Tue May 06 19:47:31 2025,1,1
1021,,Nitrate 2,-0.04,mg N/L,0.011697,Tue May 06 19:48:25 2025,1,1
1072,,Nitrate 2,-0.0439,mg N/L,0.010702,Tue May 06 19:49:20 2025,1,1
1044,,Nitrate 2,-0.0467,mg N/L,0.009996,Tue May 06 19:50:14 2025,1,1
1039,,Nitrate 2,-0.0439,mg N/L,0.010716,Tue May 06 19:51:09 2025,1,1
1058,,Nitrate 2,-0.0458,mg N/L,0.010212,Tue May 06 19:52:03 2025,1,1
C C V,,Nitrate 2,1.0129,mg N/L,0.279757,Tue May 06 19:52:58 2025,1,1
C C B ,,Nitrate 2,-0.033,mg N/L,0.013491,Tue May 06 19:53:53 2025,1,1
