ITSall_OTUb_6974	gi|537690182|gb|KC222780.1|	91.223	319	18	8	1	317	344	654	4.71e-114	425	Uncultured fungus clone Toohyp34 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
ITSall_OTUb_6974	gi|537690047|gb|KC222654.1|	91.223	319	18	8	1	317	344	654	4.71e-114	425	Uncultured fungus clone HFEhyp5 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
ITSall_OTUb_6974	gi|2451035946|gb|OQ566914.1|	90.123	324	23	7	1	317	254	575	3.67e-110	412	Scleroderma sp. voucher H1558 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUb_6974	gi|1834142326|gb|MT366701.1|	89.521	334	16	10	1	317	327	658	6.14e-108	405	Scleroderma sp. voucher MVC 734__FLAS-F-65861 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUb_6974	gi|1123463241|gb|KT273802.1|	89.571	326	23	10	1	317	1	324	2.21e-107	403	Uncultured Scleroderma clone OTU_6688 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
ITSall_OTUb_6974	gi|987895179|gb|KT123336.1|	89.571	326	23	10	1	317	20	343	2.21e-107	403	Uncultured Scleroderma clone OTU_4724 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
ITSall_OTUb_6974	gi|197693002|gb|EU718124.1|	89.231	325	26	8	1	317	353	676	7.94e-107	401	Scleroderma sp. AWW260 isolate AWW260 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 25S ribosomal RNA gene, partial sequence
ITSall_OTUa_15	gi|2889399210|gb|PQ882583.1|	100.000	255	0	0	1	255	201	455	4.67e-128	472	Saitozyma podzolica isolate ID_55_2 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_15	gi|2850869972|gb|PQ578295.1|	100.000	255	0	0	1	255	240	494	4.67e-128	472	Saitozyma podzolica isolate atb2 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_15	gi|2275297777|gb|OP045303.1|	100.000	255	0	0	1	255	20	274	4.67e-128	472	Saitozyma sp. clone ASV02343 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_15	gi|2275297325|gb|OP045056.1|	100.000	255	0	0	1	255	20	274	4.67e-128	472	Saitozyma sp. clone ASV01538 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_15	gi|2324344129|gb|OP754979.1|	100.000	255	0	0	1	255	245	499	4.67e-128	472	Saitozyma podzolica isolate N27 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_15	gi|2324344115|gb|OP754978.1|	100.000	255	0	0	1	255	249	503	4.67e-128	472	Saitozyma podzolica isolate N26 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_15	gi|2324344114|gb|OP754977.1|	100.000	255	0	0	1	255	249	503	4.67e-128	472	Saitozyma podzolica isolate N25 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_15	gi|2324344100|gb|OP754976.1|	100.000	255	0	0	1	255	247	501	4.67e-128	472	Saitozyma podzolica isolate N24 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_15	gi|2315905274|gb|OP617896.1|	100.000	255	0	0	1	255	54	308	4.67e-128	472	Uncultured Tremellales clone ASV90 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_15	gi|2305143924|gb|OP467075.1|	100.000	255	0	0	1	255	1	255	4.67e-128	472	Uncultured Saitozyma clone 5238_88 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_67	gi|2414551061|gb|OQ066259.1|	100.000	282	0	0	1	282	1	282	5.11e-143	521	Cladosporiaceae sp. clone ASV00005 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_67	gi|2260367629|gb|ON865313.1|	100.000	282	0	0	1	282	1	282	5.11e-143	521	Cladosporiaceae sp. clone ASV00008 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_67	gi|2260366962|gb|ON864453.1|	100.000	282	0	0	1	282	1	282	5.11e-143	521	Cladosporiaceae sp. clone ASV00005 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_67	gi|212725716|gb|FJ213516.1|	100.000	282	0	0	1	282	308	589	5.11e-143	521	Uncultured fungus clone TSPF_21 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
ITSall_OTUa_67	gi|1953522030|gb|MW449074.1|	100.000	282	0	0	1	282	2	283	5.11e-143	521	Cladosporium sp. strain fo3d4 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_67	gi|1953521893|gb|MW448937.1|	100.000	282	0	0	1	282	2	283	5.11e-143	521	Cladosporium sp. strain cco2d14 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_67	gi|1953521829|gb|MW448873.1|	100.000	282	0	0	1	282	1	282	5.11e-143	521	Cladosporium sp. strain fo3m9 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_67	gi|663101156|gb|KJ827257.1|	100.000	281	0	0	1	281	1	281	1.84e-142	520	Uncultured Capnodiales clone OTU_1323 internal transcribed spacer 2, partial sequence
ITSall_OTUa_67	gi|2260367382|gb|ON864872.1|	100.000	281	0	0	2	282	2	282	1.84e-142	520	Cladosporiaceae sp. clone ASV00475 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_67	gi|1953521861|gb|MW448905.1|	100.000	280	0	0	1	280	2	281	6.62e-142	518	Cladosporium sp. strain fo3p3 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_1250	gi|1834984095|gb|MT379553.1|	97.872	282	6	0	1	282	203	484	5.19e-133	488	Ramophialophora sp. isolate PG2 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_1250	gi|1741460838|gb|MK926850.1|	97.872	282	6	0	1	282	216	497	5.19e-133	488	Zopfiella karachiensis strain CBS 657.74 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
ITSall_OTUa_1250	gi|67644103|gb|AY999128.1|	97.872	282	6	0	1	282	268	549	5.19e-133	488	Zopfiella karachiensis strain IFO 32902 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
ITSall_OTUa_1250	gi|1447659826|gb|MF971434.1|	97.163	282	8	0	1	282	237	518	1.12e-129	477	Uncultured fungus clone OTU438 18S ribosomal RNA gene, internal transcribed spacer 1, 5.8S ribosomal RNA gene, internal transcribed spacer 2, and 28S ribosomal RNA gene, region
ITSall_OTUa_1250	gi|869161469|gb|KT220678.1|	97.163	282	8	0	1	282	210	491	1.12e-129	477	Sordariales sp. MR31-1 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
ITSall_OTUa_1250	gi|1087919474|gb|KX347480.1|	97.163	282	8	0	1	282	204	485	1.12e-129	477	Phialophora cyclaminis strain ZCR1 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_1250	gi|988066189|gb|KU535834.1|	97.163	282	8	0	1	282	270	551	1.12e-129	477	Ascomycota sp. L221 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
ITSall_OTUa_1250	gi|803936082|gb|KP235718.1|	97.163	282	8	0	1	282	235	516	1.12e-129	477	Uncultured Phialophora clone 3.25E internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
ITSall_OTUa_1250	gi|803936071|gb|KP235707.1|	97.163	282	8	0	1	282	306	587	1.12e-129	477	Uncultured Zopfiella clone 3.14E 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
ITSall_OTUa_1250	gi|210063747|gb|FJ386890.1|	97.163	282	8	0	1	282	1	282	1.12e-129	477	Uncultured fungus clone 47 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
ITSall_OTUj_367	gi|1216363876|gb|MF486317.1|	99.602	251	1	0	1	251	30	280	3.57e-124	459	Uncultured eukaryote isolate soil 5113 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUj_367	gi|2006881207|emb|HG996163.1|	99.602	251	1	0	1	251	103	353	3.57e-124	459	uncultured Pleosporales genomic DNA sequence contains 5.8S rRNA gene, ITS2, 28S rRNA gene, clone bdfa4ecd
ITSall_OTUj_367	gi|2006878334|emb|FR985305.1|	99.200	250	2	0	1	250	1	250	5.97e-122	451	uncultured Pleosporales genomic DNA sequence contains 5.8S rRNA gene, ITS2, 28S rRNA gene, clone 4cfbec07
ITSall_OTUj_367	gi|2241191376|gb|ON562006.1|	97.826	230	5	0	1	230	1	230	7.89e-106	398	Pleosporales sp. isolate R1OTU_55 5.8S ribosomal RNA gene and internal transcribed spacer 2, partial sequence
ITSall_OTUj_367	gi|2249903345|gb|ON696647.1|	94.422	251	13	1	2	251	1	251	6.14e-102	385	Eukaryota sp. isolate 5ca771e4602704461f3421950e4d463d 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUj_367	gi|971833124|gb|KT243308.1|	96.903	226	6	1	1	226	20	244	1.03e-99	377	Uncultured fungus clone Puerto_Rico_OTULB_1614 5.8S ribosomal RNA gene and internal transcribed spacer 2, partial sequence
ITSall_OTUj_367	gi|1221145602|gb|MF570268.1|	91.667	252	16	5	1	251	74	321	1.04e-89	344	Uncultured eukaryote clone 1792 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUj_367	gi|949604242|gb|KT197111.1|	90.873	252	19	3	1	251	20	268	6.28e-87	335	Uncultured fungus clone Indiana_MOTU_LB_5052 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
ITSall_OTUj_367	gi|2259135285|emb|LR821187.1|	90.873	252	18	4	1	251	103	350	2.26e-86	333	uncultured Pleosporales genomic DNA sequence contains ITS2
ITSall_OTUj_367	gi|2046867008|emb|LR604307.1|	90.873	252	18	4	1	251	103	350	2.26e-86	333	uncultured Pleosporales genomic DNA sequence contains ITS2
ITSall_OTUa_2199	gi|406352107|gb|JX317266.1|	99.377	321	2	0	1	321	294	614	2.68e-161	582	Uncultured fungus clone HCB2.73 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
ITSall_OTUa_2199	gi|406352106|gb|JX317265.1|	99.377	321	2	0	1	321	294	614	2.68e-161	582	Uncultured fungus clone HCB2.72 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
ITSall_OTUa_2199	gi|406352102|gb|JX317261.1|	99.377	321	2	0	1	321	294	614	2.68e-161	582	Uncultured fungus clone HCB2.68 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
ITSall_OTUa_2199	gi|406352101|gb|JX317260.1|	99.377	321	2	0	1	321	295	615	2.68e-161	582	Uncultured fungus clone HCB2.67 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
ITSall_OTUa_2199	gi|406352100|gb|JX317259.1|	99.377	321	2	0	1	321	294	614	2.68e-161	582	Uncultured fungus clone HCB2.66 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
ITSall_OTUa_2199	gi|570963225|gb|KF617827.1|	99.065	321	3	0	1	321	268	588	1.25e-159	577	Uncultured fungus clone 3239G14 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
ITSall_OTUa_2199	gi|2007417807|gb|MW764966.1|	99.065	321	3	0	1	321	231	551	1.25e-159	577	Hypocreales sp. isolate NP9-10-2 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_2199	gi|406352111|gb|JX317270.1|	99.065	321	3	0	1	321	294	614	1.25e-159	577	Uncultured fungus clone HCB2.77 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
ITSall_OTUa_2199	gi|406352110|gb|JX317269.1|	99.065	321	3	0	1	321	105	425	1.25e-159	577	Uncultured fungus clone HCB2.76 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
ITSall_OTUa_2199	gi|406352109|gb|JX317268.1|	99.065	321	3	0	1	321	294	614	1.25e-159	577	Uncultured fungus clone HCB2.75 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
ITSall_OTUa_1596	gi|2988931181|gb|PV707041.1|	100.000	255	0	0	1	255	140	394	4.67e-128	472	Neopestalotiopsis olumideae strain BRIP 39872a internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_1596	gi|2988931084|gb|PV707039.1|	100.000	255	0	0	1	255	142	396	4.67e-128	472	Neopestalotiopsis olumideae strain BRIP 39872a internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_1596	gi|2987885962|gb|PV699578.1|	100.000	255	0	0	1	255	289	543	4.67e-128	472	Neopestalotiopsis sp. isolate JFRL 03-4005 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_1596	gi|2961957062|gb|PV570106.1|	100.000	255	0	0	1	255	247	501	4.67e-128	472	Neopestalotiopsis clavispora strain DH42D-4 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_1596	gi|2959224602|gb|PV545055.1|	100.000	255	0	0	1	255	284	538	4.67e-128	472	Neopestalotiopsis sp. strain FLM-NT4 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_1596	gi|2872947473|gb|PQ803213.1|	100.000	255	0	0	1	255	278	532	4.67e-128	472	Neopestalotiopsis camelliae-oleiferae isolate W4 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_1596	gi|2872947471|gb|PQ803212.1|	100.000	255	0	0	1	255	277	531	4.67e-128	472	Neopestalotiopsis camelliae-oleiferae isolate W3 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_1596	gi|2872947467|gb|PQ803210.1|	100.000	255	0	0	1	255	277	531	4.67e-128	472	Neopestalotiopsis camelliae-oleiferae isolate W1 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_1596	gi|2868804850|gb|PQ756968.1|	100.000	255	0	0	1	255	404	658	4.67e-128	472	Neopestalotiopsis nebuloides strain BRIP 76287a small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_1596	gi|2862603605|gb|PQ655035.1|	100.000	255	0	0	1	255	251	505	4.67e-128	472	Neopestalotiopsis sp. isolate NTUPPMCC 22-013 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_65	gi|1475404072|emb|LT993602.1|	99.650	286	1	0	1	286	258	543	1.45e-143	523	Humicola wallefii genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene
ITSall_OTUa_65	gi|1475404068|emb|LT993598.1|	99.650	286	1	0	1	286	259	544	1.45e-143	523	Humicola sphaeralis genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene
ITSall_OTUa_65	gi|1298019782|gb|MG649259.1|	99.650	286	1	0	1	286	229	514	1.45e-143	523	Chaetomium sp. isolate JP9A-1X internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_65	gi|459375272|gb|KC588534.1|	99.650	286	1	0	1	286	53	338	1.45e-143	523	Uncultured fungus clone AOTU002 internal transcribed spacer 2, partial sequence
ITSall_OTUa_65	gi|1954893318|gb|MW454358.1|	99.650	286	1	0	1	286	230	515	1.45e-143	523	Humicola homopilata strain SL-156 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
ITSall_OTUa_65	gi|1475404060|emb|LT993590.1|	99.301	286	2	0	1	286	258	543	6.72e-142	518	Humicola pinnata genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene
